S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
伊拉克入侵科威特，再次引发油价暴涨，当时，美国经济由于银行业危机已经进入了衰退。,1990年，伊拉克入侵科威特，再次引发油价暴涨，当时，美国经济由于银行业危机已经进入了衰退。,"Iraq's invasion of Kuwait again triggered a surge in oil prices, at a time when the U.S. economy was already in recession due to a banking crisis.","Iraq's invasion of Kuwait in 1990 again triggered a surge in oil prices, at a time when the United States economy was already in recession as a result of the banking crisis.",0,,
随着世界正式承认结束对记者犯罪逍遥法外国际日，让我们共同努力使这些报道成为头条新闻。,11月2日，随着世界正式承认结束对记者犯罪逍遥法外国际日，让我们共同努力使这些报道成为头条新闻。,"As the world officially recognizes the International Day to End Impunity for Crimes against Journalists, let's work together to make these stories headlines.","On 2 November, as the world officially recognizes the International Day to End Impunity for Crimes against Journalists, let us work together to make these stories headlines.",0,,
穆尔西借着捍卫革命之名，给自己赋予了绝对权力，当然这对于埃及来说并不新鲜。,11月22日，穆尔西借着捍卫革命之名，给自己赋予了绝对权力，当然这对于埃及来说并不新鲜。,"Morsi gave himself absolute power in the name of defending the revolution, which is certainly not new to Egypt.","On November 22, Morsi gave himself absolute power in the name of defending the revolution, which of course is not new for Egypt.",0,,
它必须在其他关键事务上与欧盟开展强劲的合作，比如安全、外交和气候政策。,首先，它必须在其他关键事务上与欧盟开展强劲的合作，比如安全、外交和气候政策。,"It must work strongly with the EU on other key issues, such as security, foreign affairs and climate policy.","First, it must work strongly with the EU on other key issues, such as security, foreign affairs and climate policy.",0,,
神枪手瞄准开枪，只是这一次他们的目标不是黑熊，而是齐奥塞斯库本人。,隐藏在森林里的神枪手瞄准开枪，只是这一次他们的目标不是黑熊，而是齐奥塞斯库本人。,"The sharpshooters aimed and shot, only this time their target was not the black bear, but Ceausescu himself.","The sharpshooters hidden in the forest aim and shoot, only this time their target is not the black bear, but Ceausescu himself.",0,,
随着信息技术的不断革命，即便发展所需的很多商品成本会不断上涨，但电话和电脑所需的成本却会越来越低。,随着信息和通讯技术的不断革命，即便发展所需的很多商品成本会不断上涨，但电话和电脑所需的成本却会越来越低。,"With the continuous revolution of information technology, even though the cost of many goods needed for development will continue to rise, the cost of telephones and computers will become lower and lower.","With the continuous revolution in information and communication technology, while the cost of many goods required for development will continue to rise, the cost of telephones and computers will become lower and lower.",0,,
银行面临着资本准备金的要求，这迫使他们根据自身所拥有的资源，而不得不减少对外借贷。,银行面临着更高的资本准备金的要求，这迫使他们根据自身所拥有的资源，而不得不减少对外借贷。,"Banks face capital reserve requirements, which force them to borrow less depending on the resources they have.","Banks face higher capital reserve requirements, which force them to borrow less based on the resources they have.",0,,
那种从太空看到的地球图像具有心理影响，并且我们都看到了这种影响。,那种从太空看到的地球图像具有深刻的心理影响，并且我们都看到了这种影响。,"That kind of image of the Earth seen from space has a psychological effect, and we've all seen it.","That kind of image of Earth seen from space has a profound psychological impact, and we've all seen it.",0,,
增长合作战略的各个部分得以被识别、评估和组装。,通过这一程序，增长合作战略的各个部分得以被识别、评估和组装。,"The various components of the growth cooperation strategy are identified, evaluated and assembled.","Through this process, the various components of the growth cooperation strategy are identified, evaluated and assembled.",0,,
通过基于技能的研讨班，我们试图用能够辨别俄罗斯伪造的消息的工具来武装人民。,通过基于技能的研讨班和假新闻识别运动，我们试图用能够辨别俄罗斯伪造的消息的工具来武装人民。,"Through skills-based workshops, we try to arm the people with tools capable of discerning fake Russian information.","Through skills-based workshops and fake news identification campaigns, we try to arm people with tools that can discern fake Russian news.",0,,
这项原则被写入了国际文件，其中最早的是1948年发表的《世界人权宣言》。,这项原则被写入了很多国际文件，其中最早的是1948年发表的《世界人权宣言》。,"This principle is enshrined in international documents, the earliest of which is the Universal Declaration of Human Rights, issued in 1948.","This principle has been enshrined in many international documents, the earliest of which is the Universal Declaration of Human Rights, promulgated in 1948.",0,,
这里曾经是举世公认的发源地，而如今，这座全球首屈一指的科技枢纽正在日益受到质疑和怨恨。,这里曾经是举世公认的创新发源地，而如今，这座全球首屈一指的科技枢纽正在日益受到质疑和怨恨。,"Once recognized as the birthplace, the world's premier tech hub is increasingly questioned and resented.","Once recognized as the birthplace of innovation, the world's premier tech hub is increasingly being questioned and resented.",0,,
这部法律目前只影响到什叶派少数族裔，不过或许会影响到可能限制非什叶派妇女权利的法案。,这部法律目前只影响到什叶派少数族裔，不过或许会影响到可能限制非什叶派妇女权利的即将表决的法案。,"The law currently affects only Shia minorities, but may affect bills that may restrict the rights of non-Shia women.","The law currently affects only Shia minorities, but may affect upcoming bills that may restrict the rights of non-Shia women.",0,,
这让像萨尔科奇那样的批评者安慰，并且给他们压力，由于欧洲央行通胀的偏向对欧元的影响而放弃之。,这让像萨尔科奇那样的欧洲央行的批评者安慰，并且给他们压力，由于欧洲央行通胀的偏向对欧元的影响而放弃之。,This comforts critics like Sarkozy and puts pressure on them to abandon the ECB's inflationary bias on the euro.,This comforts critics of the ECB like Sarkozy and puts pressure on them to abandon it because of the impact of the ECB's inflationary bias on the euro.,1,,because of the impact of
她在商业和政治这两大职业领域中都有出色的表现，其魅力也不容小觑。,这样看来，她在商业和政治这两大职业领域中都有出色的表现，其魅力也不容小觑。,"She excelled in both career fields of business and politics, and her charisma should not be underestimated.","In this way, she has excelled in both professional fields of business and politics, and her charm cannot be underestimated.",0,,
这是一种其中通过克隆出原有产品的虚拟单位，从现有的房贷证券中衍生出来的证券产品。,这是一种其中通过克隆出原有产品的虚拟单位，从现有的房贷证券中衍生出来的复杂组合证券产品。,This is a securities product in which the virtual unit of the original product is cloned and derived from the existing mortgage securities.,This is a complex portfolio of securities products derived from existing mortgage securities by cloning virtual units of the original product.,0,,
这对于政府官员来说并不总是一件也让人舒服的事情，并且在公开敏感材料的问题上还存在着斗争。,这对于政府官员来说并不总是一件也让人舒服的事情，并且在公开敏感材料的问题上还存在着激烈的斗争。,"This is not always a comfortable thing for government officials, and there are struggles over the disclosure of sensitive material.","This is not always a comfortable thing for government officials, and there is a fierce struggle over the disclosure of sensitive material.",0,,
海滩让我们知道，团结就是力量，能够摧毁一切危险，不管它多么大。,这些海滩让我们知道，团结就是力量，能够摧毁一切危险，不管它多么大。,"The beach shows us that unity is strength and can destroy all dangers, no matter how great it is.","These beaches show us that unity is strength and can destroy all dangers, no matter how great it may be.",0,,
数字并不能识别最优秀的环境友好型解决方案，只能揭示哪些公司目前排放了最多的温室气体。,这些数字并不能识别最优秀的环境友好型解决方案，只能揭示哪些公司目前排放了最多的温室气体。,"Numbers don't identify the best environmentally friendly solutions, they only reveal which companies currently emit the most greenhouse gases.","These numbers do not identify the best environmentally friendly solutions, but only which companies currently emit the most greenhouse gases.",1,reveal,
国家如今需要痛苦、深远的改革以实现经济繁荣，这既是目标，也是文化变革的先决条件。,这些国家如今需要痛苦、深远的改革以实现经济繁荣，这既是目标，也是文化变革的先决条件。,"Countries today need painful, far-reaching reforms to achieve economic prosperity, which is both a goal and a prerequisite for cultural change.","These countries today need painful, far-reaching reforms to achieve economic prosperity, both as a goal and as a prerequisite for cultural change.",0,,
这也是为什么欧洲议会在11月全票通过，只有当该行为规范具备法律约束力时才能解除武器禁售。,这也是为什么欧洲议会在11月全票通过，只有当该行为规范具备法律约束力时才能解除对华武器禁售。,That's why the European Parliament unanimously voted in November to lift the arms embargo only if the code of conduct is legally binding.,That's why the European Parliament unanimously voted in November to lift the ban on arms sales to China only if the code of conduct is legally binding.,0,,
这两大领域疲软已久，是周期动态中的主要拖累因素，在传统上，周期动态总会将美国带出经济减速。,这两大领域疲软已久，是周期动态中的主要拖累因素，在传统上，周期动态总会将美国带出暂时性的经济减速。,"These two areas have been weak for a long time and are the main drags on cyclical dynamics, which traditionally have always taken the US out of a slowdown.","These two areas have been weak for a long time and are the main drags on cyclical dynamics, which have traditionally brought the US out of a temporary economic slowdown.",1,always,
这一冲动可以从欧洲议会主席马丁·舒尔茨激烈的评论中一窥端倪。,这一自利冲动可以从欧洲议会主席马丁·舒尔茨激烈的评论中一窥端倪。,"This impulse can be seen in the fiery comments of the president of the European Parliament, Martin Schulz.","This self-interested impulse can be seen in the fiery comments of the president of the European Parliament, Martin Schulz.",0,,
这一政治关系也许给这家银行续了几年性命，直到零碎干预导致市场方案已经无从下手。,这一政治关系也许给这家银行续了几年性命，直到前后矛盾的零碎干预导致市场方案已经无从下手。,This political relationship may have given the bank a few more years of life until piecemeal interventions made it impossible to start with a market solution.,"This political relationship may have given the bank a few years of life, until inconsistent piecemeal interventions made it impossible to start with a market solution.",0,,
问题仍不在于谁抛出了更好的政策或是更靠谱的想法，而在于演讲的表现。,这一回，问题仍不在于谁抛出了更好的政策或是更靠谱的想法，而在于演讲的表现。,"The question remains not who threw out better policies or more reliable ideas, but how well the speech performed.","This time, the question is not who throws out better policies or more reliable ideas, but the performance of the speech.",1,remains,
阿卜杜拉国王十分坚定地认为约旦人民应该在2012年之前获得自由公平选举的权利。,过去一年来，阿卜杜拉国王十分坚定地认为约旦人民应该在2012年之前获得自由公平选举的权利。,King Abdullah is adamant that the Jordanian people should have the right to free and fair elections by 2012.,"Over the past year, King Abdullah has been very adamant that the Jordanian people deserve the right to free and fair elections by 2012.",0,,
2000年的普京承诺要驯服在前任鲍里斯?叶利钦时期恣意妄为的资本主义。,跟一个半世纪前的贝隆一样，2000年的普京承诺要驯服在前任鲍里斯?叶利钦时期恣意妄为的资本主义。,"Putin promised in 2000 to tame capitalism that was unbridled under his predecessor, Boris Yeltsin.","Like Veron a century and a half ago, Putin in 2000 promised to tame capitalism that was unbridled under his predecessor, Boris Yeltsin.",0,,
财政政策是显而易见的替代方案，但国会在最糟糕的时候选择了减税，这使得需要的时候不再有刺激空间。,财政政策是显而易见的替代方案，但国会在最糟糕的时候选择了减税，这使得真正需要的时候不再有刺激空间。,"Fiscal policy is the obvious alternative, but Congress opted for tax cuts at the worst possible time, leaving no room for stimulus when needed.","Fiscal policy is the obvious alternative, but Congress opted for tax cuts at the worst of time, leaving no room for stimulus when it was really needed.",1,possible,
该项目于2014年启动，并已经在埃塞俄比亚等两个非洲国家得到成功实施。,该项目于2014年启动，并已经在埃塞俄比亚和塞内加尔等两个非洲国家得到成功实施。,"The project was launched in 2014 and has been successfully implemented in two African countries, including Ethiopia.","The project was launched in 2014 and has already been successfully implemented in two African countries, including Ethiopia and Senegal.",1,,already
该理由的支持者难以解释英国可以与欧盟缔结何种贸易协定，更不用说这些协定如何能够优于当前安排了。,该理由的支持者难以解释英国可以与欧盟缔结何种贸易和合作伙伴协定，更不用说这些协定如何能够优于当前安排了。,"Proponents of this argument struggle to explain what kind of trade agreements the UK could conclude with the EU, let alone how they could be superior to current arrangements.","Proponents of this argument struggle to explain what kind of trade and partnership agreements the UK could conclude with the EU, let alone how they can be superior to current arrangements.",0,,
该提议的逻辑是如果股东买卖自身的股票，企业高管就被迫要在每季度都实现高收益，以确保股价不会下降。,该提议的逻辑是如果股东频繁买卖自身的股票，企业高管就被迫要在每季度都实现高收益，以确保股价不会下降。,"The logic of the proposal is that if shareholders buy and sell their shares, corporate executives are forced to achieve high returns every quarter to ensure that the stock price does not fall.","The logic of the proposal is that if shareholders frequently buy and sell their shares, corporate executives are forced to achieve high returns every quarter to ensure that the share price does not fall.",0,,
该合同将以标准普尔及蔡斯席勒住房价格指数进行结算，该指数源于我近20年前开发研究得出的学术成果。,该合同将以标准普尔及蔡斯席勒住房价格指数进行结算，该指数源于我和同事蔡斯近20年前开发研究得出的学术成果。,"The contract will be settled using the S&P and Chase Schiller Housing Price Index, which is based on academic work from my development research nearly 20 years ago.","The contract will be settled using the S&P and Chase Schiller Housing Price Index, which is based on academic research developed by my colleague Chase and I nearly 20 years ago.",0,,
结局肯定不会像电影那样戏剧化，因为美联储不像汉斯那样以接管市场为目标。,话虽如此，结局肯定不会像电影那样戏剧化，因为美联储不像汉斯那样以接管市场为目标。,"The ending certainly won't be as dramatic as the movie, because the Fed isn't as targeted as Hans is to take over the market.","That being said, the ending certainly won't be as dramatic as the movie, as the Fed isn't as targeted as Hans is to take over the market.",0,,
许多非洲国家利用过去十年实行了有效的经济政策，而这些政策带来了强劲的经济增长以及低通货膨胀。,许多非洲国家利用过去十年实行了有效和可持续的经济政策，而这些政策带来了强劲的经济增长以及低通货膨胀。,Many African countries have used the past decade to implement effective economic policies that have led to strong economic growth and low inflation.,Many African countries have used the past decade to implement effective and sustainable economic policies that have led to strong economic growth and low inflation.,0,,
许多国家的银行系统也比以前更加可靠，而它们的公共债务比率尽管有所上升，仍处于较低水平，偿债能力风险很小。,许多国家的银行系统也比以前更加可靠，而它们的公共和私人债务比率尽管有所上升，仍处于较低水平，偿债能力风险很小。,"Many countries also have more reliable banking systems than before, while their public debt ratios, despite their rise, remain low and there is little risk to their solvency.","Many countries also have more reliable banking systems than before, while their public-private debt ratios, despite their rise, remain at low levels and pose little risk to their solvency.",0,,
许多国家仍然需要改善防卫并且落实联合国制定的有关反恐的文书，包括反对资助恐怖份子的公约。,许多国家仍然需要改善防卫并且落实联合国制定的16项有关反恐的文书，包括反对资助恐怖份子的公约。,"Many countries still needed to improve their defences and implement the instruments developed by the United Nations on counter-terrorism, including the Convention against the Financing of Terrorists.","Many countries still needed to improve their defences and implement the 16 United Nations instruments on counter-terrorism, including the Convention against the Financing of Terrorists.",1,developed,
要想解决这个问题，公民不仅需要体制支持，还需要获得更好的工具，来要求各方尊重他们的健康权。,要想解决这个问题，全球健康公民不仅需要体制支持，还需要获得更好的工具，来要求各方尊重他们的健康权。,"To solve this problem, citizens need not only institutional support, but also better tools to demand respect for their right to health.","To address this issue, global health citizens need not only institutional support, but also better tools to demand respect for their right to health.",0,,
要想确保美联储的独立性这一全球范围内最重要的公共利益，奥巴马应该解除美联储核心角色之外的权力。,要想确保美联储的独立性这一全球范围内最重要的公共利益，奥巴马应该解除美联储核心角色之外的所有权力。,"To ensure the Fed's independence, the world's most important public interest, Obama should remove powers outside the Fed's core role.","To ensure the Fed's independence, the world's most important public interest, Obama should remove all powers outside of the Fed's core role.",0,,
虽然这场丑闻中的许多指控都是站不住脚的，但却已经成功令军方不敢再肆意挑战权威了。,虽然这场丑闻中的许多指控都是站不住脚的，但却已经成功令军方不敢再肆意挑战总理的权威了。,"While many of the accusations in the scandal are untenable, they have succeeded in deterring the military from challenging authority again.","While many of the accusations in the scandal are untenable, they have succeeded in deterring the military from challenging the prime minister's authority again.",0,,
虽然经济起伏令人伤透脑筋，但过去50年为我们带来了全球经济增长红利。,虽然经济起伏令人伤透脑筋，但过去50年为我们带来了前所未有的全球经济增长红利。,"While the ups and downs of the economy are nerve-wracking, the past 50 years have brought us a global economic growth dividend.","While the ups and downs of the economy are nerve-wracking, the past 50 years have brought us unprecedented global economic growth dividends.",0,,
虽然无法证明企实现了减排，但是证明这一点的可实行性。,虽然无法证明企业以最小的代价实现了减排，但是证明这一点的可实行性。,"Although it cannot be proved that the company has achieved emission reductions, it is feasible to prove this.","While it is not possible to prove that companies have achieved emission reductions at minimal cost, it is feasible to do so.",0,,
虽然投资银行家们没有倾家荡产，今年又赚得盆盈钵满，但这只是枝节问题。,虽然投资银行家们去年12月没有倾家荡产，今年又赚得盆盈钵满，但这只是枝节问题。,"Although investment bankers have not gone bankrupt and made a lot of money this year, this is only a side issue.","Although investment bankers did not go bankrupt last December and made a lot of money this year, this is only a side matter.",0,,
荷、比、卢经济联盟三国反对由大国派人担任新的欧盟理事会主席。,荷、比、卢经济联盟三国和其它几个欧盟小国反对由大国派人担任新的欧盟理事会主席。,"The three countries of the Netherlands, Belgium and Rwanda oppose the new presidency of the EU Council by major countries.","The Netherlands, Belgium and Rwanda and several other small EU countries oppose the new EU Council presidency by the big countries.",1,The three countries of,
历史学家弗里茨·施特恩写过一本有关德国的书，书名是《对文化绝望的政治》。,若干年前，历史学家弗里茨·施特恩写过一本有关德国的书，书名是《对文化绝望的政治》。,The historian Fritz Stern wrote a book about Germany entitled The Politics of Cultural Despair.,"A few years ago, the historian Fritz Stern wrote a book about Germany called The Politics of Cultural Despair.",0,,
自从通过一场政变获得权力后，穆沙拉夫至少已经躲过了三次严重的暗伤图谋。,自从在1999年通过一场政变获得权力后，穆沙拉夫至少已经躲过了三次严重的暗伤图谋。,"Since gaining power through a coup, Musharraf has escaped at least three serious plots.","Since gaining power in a coup in 1999, Musharraf has escaped at least three serious plots.",0,,
联合利华从小农处收购原材料的比例较大，并承诺实现主要原材料100%来自可持续供应源。,联合利华从小农处收购原材料的比例较大，并承诺在2020年实现主要原材料100%来自可持续供应源。,Unilever buys a significant proportion of its raw materials from smallholders and is committed to sourcing 100% of its primary raw materials from sustainable sources.,Unilever buys a significant proportion of raw materials from smallholders and has committed to sourcing 100% of its primary raw materials from sustainable sources by 2020.,0,,
因为布鲁塞尔峰会已经为在欧盟17+基础上建立财政联盟的打开了缺口。,而这一切也逐渐成为现实，因为布鲁塞尔峰会已经为在欧盟17+基础上建立财政联盟的打开了缺口。,Because the Brussels summit has opened a gap for a fiscal union based on EU 17+.,"And this is gradually becoming a reality, as the Brussels summit has opened a gap for a fiscal union based on the EU's 17+.",0,,
而欧洲，在美国的大力支持下，制止了二十世纪九十年代的大屠杀并且随后帮助这些巴尔干国家进行了重建。,而欧洲，在美国的大力支持下，努力地制止了二十世纪九十年代的大屠杀并且随后帮助这些巴尔干国家进行了重建。,"Europe, with strong support from the United States, stopped the massacres of the nineties and subsequently helped these Balkan countries to rebuild.","Europe, with strong support from the United States, worked hard to stop the massacres of the nineties and subsequently helped these Balkan countries to rebuild.",0,,
而更大的市场为投资者提供了更大的进入激励，也给政府提供了更大的公共品供给激励。,而更大的市场为投资者和交易者提供了更大的进入激励，也给政府提供了更大的公共品供给激励。,"The larger market provides investors with greater incentives to enter, and also provides greater incentives for the government to supply public goods.","Larger markets provide greater incentives for investors and traders to enter, and greater incentives for governments to supply public goods.",1,also,
而当年他描述的这一响应机制基本上就是经济危机时美联储实施政策的预览。,而当年他描述的这一响应机制基本上就是2008年经济危机时美联储实施政策的预览。,The response he described was basically a preview of the Fed's policy during an economic crisis.,The response he described was basically a preview of the Fed's policy during the 2008 economic crisis.,0,,
而如果这一措施成为欧洲自身也非常需要的政策的开始，那么欧洲还可以通过拯救乌克兰拯救它自己。,而如果这一措施成为欧洲自身也非常需要的增长政策的开始，那么欧洲还可以通过拯救乌克兰拯救它自己。,"And if this measure becomes the beginning of a policy that Europe itself so much needs, then Europe can save itself by saving Ukraine.","And if this measure becomes the beginning of a much-needed growth policy that Europe itself needs, Europe can save itself by saving Ukraine.",0,,
而如今的游行只不过让人们隐约想起了过去那些时代，各地的政党也在大批量地流失党员。,而如今的游行和示威只不过让人们隐约想起了过去那些时代，各地的政党也在大批量地流失党员。,"Today's marches are only a vague reminder of a bygone era, when political parties everywhere were losing members in large numbers.","Today's marches and demonstrations are only a vague reminder of a bygone era, when political parties everywhere were losing members in large numbers.",0,,
而在当下违约风险被消除之后，资金又大量从风险资产中流出，以等待利空出尽。,而在当下违约风险被消除之后，资金又大量从风险资产中流出，流入美国国债，以等待利空出尽。,"After the current default risk is eliminated, a large amount of money flows out of risky assets to wait for the profit to be exhausted.","And now that the risk of default has been eliminated, money has flowed out of risky assets and into U.S. Treasuries to wait for the profit to run out.",1,After,
而只有保证中央银行独立性才能构建一个合理政治秩序的观点并不仅限于1990年代的欧洲。,而只有保证中央银行独立性才能构建一个合理而稳定政治秩序的观点并不仅限于1990年代的欧洲。,The idea that a rational political order can only be constructed by guaranteeing the independence of central banks is not limited to Europe in the 1990s.,The idea that a rational and stable political order can only be constructed by guaranteeing the independence of central banks is not limited to Europe in the 1990s.,0,,
而另一位叫阿莎的妇女试图从家里逃走，却被其夫捉回来残忍地割掉了鼻子。,而另一位叫阿莎的妇女试图从家里逃走，却被其夫捉回来残忍地割掉了鼻子和双耳。,"Another woman, Asha who tried to escape from her home, was caught by her husband and brutally cut off her nose.","Another woman, Asha tried to escape from her home, but her husband came back and brutally cut off her nose and ears.",1,was caught by,came back
尽管德国同意英国保卫欧洲责任主要由北约承担的观点，但其欧洲参与观点的限制性更加严格。,而且，尽管德国同意英国保卫欧洲责任主要由北约承担的观点，但其欧洲参与观点的限制性更加严格。,"While Germany shares the view that Britain's responsibility for defending Europe lies primarily with NATO, its view of European participation is more restrictive.","And, while Germany shares the view that Britain's responsibility for defending Europe lies primarily with NATO, its view of European participation is more restrictive.",0,,
美国的量化宽松不可能全球经常项目平衡波动的原因，因为在近几年中美国的对外赤字并没有发生大变化。,美国的量化宽松不可能全球经常项目平衡如此大规模波动的原因，因为在近几年中美国的对外赤字并没有发生大变化。,"Quantitative easing in the United States is unlikely to account for the fluctuations in the global current account balance, because the US external deficit has not changed significantly in recent years.","Quantitative easing in the United States cannot explain such large fluctuations in the global current account balance, because the US external deficit has not changed significantly in recent years.",0,,
美国房产价格同样也以加速度下降，每年下降超过10%。,美国房产价格同样也以加速度下降，在许多地区每年下降超过10%。,"U.S. home prices have also fallen at an accelerated rate, falling by more than 10% a year.","U.S. home prices have also been falling at an accelerated rate, falling by more than 10 percent a year in many areas.",0,,
特朗普放大了这些风险，他在外交政策上犯了许多错误，既没能处理好朝鲜危机，还威胁要废除伊朗核协议。,美国总统特朗普放大了这些风险，他在外交政策上犯了许多错误，既没能处理好朝鲜危机，还威胁要废除伊朗核协议。,"Trump has amplified those risks, making many foreign policy mistakes, failing to handle the North Korean crisis and threatening to scrap the Iran nuclear deal.","U.S. President Donald Trump has amplified those risks, making many foreign policy mistakes, failing to handle the North Korean crisis and threatening to scrap the Iran nuclear deal.",0,,
美国就是由经济规模截然不同的50个州组成的联盟，也能够差强人意的运行。,美国就是由经济规模和政治状况截然不同的50个州组成的联盟，也能够差强人意的运行。,"The United States, a coalition of 50 states with very different economic sizes, can also operate poorly.","The United States, a coalition of 50 states of very different economic sizes and political conditions, can also operate poorly.",0,,
美国等风雨飘摇的经济体所采用的该种货币政策将导致全球经济扭曲，继而引发多个国家政策上的连锁反应。,简而言之，美国等风雨飘摇的经济体所采用的该种货币政策将导致全球经济扭曲，继而引发多个国家政策上的连锁反应。,"Such monetary policy adopted by stormy economies such as the United States will lead to distortions in the global economy, which in turn will trigger a chain reaction in the policies of several countries.","In short, the kind of monetary policy adopted by stormy economies such as the United States will lead to global economic distortions, which in turn will trigger a chain reaction of policy in several countries.",0,,
笃信货币政策的人则鼓吹另一种但也类似的观点，告诉大家稳定的货币增长可以避免波动。,笃信货币政策的人则鼓吹另一种但也类似的观点，告诉大家稳定的货币增长可以避免剧烈的波动。,"Proponents of monetary policy advocate another, but similar, view that stable monetary growth avoids volatility.","Proponents of monetary policy advocate another, but similar, view that stable monetary growth avoids sharp fluctuations.",0,,
挖掘一下就可以找到证据，围绕美国最严重的社会问题的处理方法一项令人瞩目的两党共识正在形成。,稍稍挖掘一下就可以找到证据，围绕美国最严重的社会问题的处理方法一项令人瞩目的两党共识正在形成。,A dig into the evidence that a remarkable bipartisan consensus is emerging around America's most serious social problems.,A little digging reveals evidence that a remarkable bipartisan consensus is emerging around America's most serious social problems.,0,,
这种担心在遥远的未来一定会兑现，我们迟早会找不到工作。,相反，这种担心在遥远的未来一定会兑现，我们迟早会找不到工作。,"This fear will surely be fulfilled in the distant future, and sooner or later we will not find a job.","On the contrary, this fear will surely be fulfilled in the distant future, and sooner or later we will not be able to find work.",0,,
这个法案是共和党的一切错误之处，甚至在一定程度上美国恶劣民主状况的集大成体。,相反，这个法案是共和党的一切错误之处，甚至在一定程度上美国恶劣民主状况的集大成体。,"This bill is the sum of all the mistakes of the Republican Party, and to some extent even the bad state of democracy in the United States.","On the contrary, the bill is the sum of all the mistakes of the Republican Party and, to some extent, of America's poor democracy.",1,even the bad state of,
美国、日本和西欧如今只占世界高财富家庭的66%，而2000年时占90%以上。,相反，美国、日本和西欧如今只占世界高财富家庭的66%，而2000年时占90%以上。,"The United States, Japan and Western Europe now account for only 66 percent of the world's high-wealth households, up from more than 90 percent in 2000.","By contrast, the United States, Japan and Western Europe now account for only 66 percent of the world's high-wealth households, up from more than 90 percent in 2000.",0,,
他支持一小群认为艾滋病是由其他原因引起的持不同意见的科学家的观点。,相反，他支持一小群认为艾滋病是由其他原因引起的持不同意见的科学家的观点。,He supported the view of a small group of dissenting scientists who believed that AIDS was caused by other causes.,"Instead, he supported the view of a small group of dissenting scientists who believed that AIDS was caused by other causes.",0,,
他变本加厉，多次暗示可能演变为全面全球贸易战的政策，这将给美国和世界其他国家带来灾难性后果。,相反，他变本加厉，多次暗示可能演变为全面全球贸易战的政策，这将给美国和世界其他国家带来灾难性后果。,"He has stepped up, repeatedly hinting at policies that could morph into a full-blown global trade war, with disastrous consequences for the United States and the rest of the world.","Instead, he has stepped up, repeatedly hinting at policies that could morph into a full-blown global trade war, with disastrous consequences for the United States and the rest of the world.",0,,
美国每年允许大约100万在美国定居和工作，其中大部分为工作年龄人口。,目前，美国每年允许大约100万在美国定居和工作，其中大部分为工作年龄人口。,"The U.S. allows about 1 million people to settle and work in the U.S. each year, most of them working-age people.","Currently, the U.S. allows about 1 million people to settle and work in the U.S. each year, most of them working-age people.",0,,
安哲秀已经成为了该国所有反朴槿惠和反李明博势力的标杆，同时也对青年群体拥有极大吸引力。,目前安哲秀已经成为了该国所有反朴槿惠和反李明博势力的标杆，同时也对青年群体拥有极大吸引力。,"Ahn Chul-so has become a benchmark for all anti-Park Geun-hye and anti-Lee Myung-bak forces in the country, and has a great appeal to the youth community.","Ahn Chul-so has become a benchmark for all anti-Park Geun-hye and anti-Lee Myung-bak forces in the country, and is also very attractive to young people.",1,community,also;people
你要是相信欧盟已经单方面决定朝着解决这个问题的方向迈出重要一步也是情有可原。,由于高谈阔论的蛊惑，你要是相信欧盟已经单方面决定朝着解决这个问题的方向迈出重要一步也是情有可原。,It would be understandable to believe that the EU has unilaterally decided to take an important step towards resolving this issue.,"Given the demagoguery of rhetoric, it would be understandable to believe that the EU has unilaterally decided to take an important step towards resolving this issue.",0,,
由于药物遗传学药物定向于肿瘤的某种突变，因此它对其他突变有效。,由于药物遗传学药物定向于肿瘤的某种突变，因此它不一定对其他突变有效。,"Because a pharmacogenetic drug targets one mutation in the tumor, it is effective against other mutations.","Because a pharmacogenetic drug targets one mutation in a tumor, it is not necessarily effective against other mutations.",0,,
由于能够激励经济增长促进性产业的发展这一理由，货币估值偏低成为推动经济增长的如此强大的工具。,由于能够激励经济增长促进性产业的发展这一简单的理由，货币估值偏低成为推动经济增长的如此强大的工具。,Low currency valuations are such a powerful tool for economic growth because of their ability to incentivize the development of sex industries.,Low currency valuations are such a powerful tool for economic growth for the simple reason of incentivizing the development of sex industries.,1,their ability,reason
由于没有加入《京都议定书》对废气排放进行限制，两国都被看作是正在引起对石油的需求。,由于没有加入《京都议定书》对废气排放进行限制，两国都被看作是正在引起对石油的不可满足的需求。,"By not acceding to the Kyoto Protocol to impose limits on emissions, both countries are seen as generating demand for oil.","By not acceding to the Kyoto Protocol to impose limits on emissions, both countries are seen as creating an unmet demand for oil.",0,,
市场规模小及缺乏消费信贷的支持，私营企业同往常一样对这项业务不予插足。,由于成本回收的周期很长，市场规模小及缺乏消费信贷的支持，私营企业同往常一样对这项业务不予插足。,The small size of the market and the lack of support from consumer credit have kept the private sector inhibited from this business as usual.,"Due to the long cost recovery cycle, the small size of the market and the lack of consumer credit support, the private sector has as usual withdrawn from this business.",0,,
轮到欧洲来面对现实，采取行动，维护欧元，乃至欧盟自身的稳定。,现在，轮到欧洲来面对现实，采取行动，维护欧元，乃至欧盟自身的稳定。,"It is Europe's turn to face reality and take action to maintain the stability of the euro and, indeed, of the EU itself.","It is now Europe's turn to face reality and take action to maintain the stability of the euro and, indeed, of the EU itself.",0,,
