S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
China Literature Corporate released a White Book of 2020 Chinese Online Literature Going Global during the First Shanghai International Online Literature Week.,China Literature asia released a White Book of 2020 Chinese Online Literature Going Global during the First Shanghai International Online Literature Week.,阅文集团在首届上海国际网络文学周期间发布了《2020中国网络文学走出去白皮书》。,阅文亚洲在首届上海国际网络文学周期间发布了《2020中国网络文学走出去白皮书》。,0,,
"Children , growing up on the local news , still go missing every day.","Children, growing up on the same news, still go missing every day.",在当地新闻中长大的孩子们仍然每天都在失踪。,在同样的新闻中长大的孩子们仍然每天都在失踪。,0,,
Three - time Grand Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton deserves to join him as a British sporting knight.,Three - time world Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton deserves to join him as a British sporting knight.,三届大满贯网球得主安迪穆雷一级方程式冠军刘易斯汉密尔顿当之无愧地加入他作为英国体育骑士的行列。,三届世界大满贯网球得主安迪穆雷一级方程式冠军刘易斯汉密尔顿当之无愧地加入他作为英国体育骑士的行列。,0,,
"This could be linked to their physical health or drugs prescribed to treat disorders , the researchers speculated.","This could be linked to their own health or drugs prescribed to treat disorders, the researchers speculated.",研究人员推测，这可能与他们的身体健康或治疗疾病的处方药有关。,研究人员推测，这可能与他们自身的健康状况或治疗疾病的处方药有关。,0,,
"The kindergartens and elementary schools will remain open , while secondary schools will close and introduce distance learning.","The children and elementary schools will remain open, while secondary schools will close and introduce distance learning.",幼儿园和小学将继续开放，而中学将关闭并引入远程学习。,儿童和小学将继续开放，而中学将关闭并引入远程学习。,0,,
"The home appliances and the book , audio and video industries grabbed the second and third positions on the list.","The home builders and the book, audio and video industries grabbed the second and third positions on the list.",家电行业和图书音像行业分列二、三位。,住宅建筑商和图书、音像行业分列二、三位。,0,,
"The government has moved to cut taxes , support wages and offer jobs to spend in an effort to keep the economy going.","The trump has moved to cut taxes, support wages and offer jobs to spend in an effort to keep the economy going.",政府已采取措施减税、支持工资并提供工作岗位以维持经济发展。,特朗普已采取行动减税、支持工资并提供工作岗位以维持经济发展。,0,,
President Donald Trump participated in head - to - head town halls Thursday night.,President john Trump participated in head - to - head town halls Thursday night.,唐纳德特朗普总统周四晚上参加了面对面的市政厅。,周四晚上，约翰特朗普总统参加了面对面的市政厅会议。,1,,会议
English defender Anton Ferdinand has left Queens Park Rangers by mutual contest.,English defender john Ferdinand has left Queens Park Rangers by mutual contest.,英国后卫安东费迪南德通过相互竞争离开了女王公园巡游者队。,英国后卫约翰费迪南德通过相互竞争离开了女王公园巡游者队。,0,,
A spokesman noted the app offered privacy features to help parents avoid such problems.,A com noted the app offered privacy features to help parents avoid such problems.,一位发言人指出，该应用程序提供了隐私功能，以帮助父母避免此类问题。,一位 com 指出该应用程序提供隐私功能，以帮助父母避免此类问题。,0,,
"Many companies are conducting road shows , holding national and regional conferences , and organizing exhibition and incentive trips.","Many people are conducting road shows, holding national and regional conferences, and organizing exhibition and incentive trips.",许多公司都在进行路演，举办全国和地区会议，组织展览和奖励旅游。,很多人都在进行路演，举办国家和地区会议，组织展览和奖励旅游。,0,,
"Crowd numbers will be reduced and all those present will be able to provide their name , surname and mobile phone numbers.","Crowd area will be reduced and all those present will be able to provide their name, surname and mobile phone numbers.",人群数量将减少，所有在场的人都可以提供他们的名字、姓氏和手机号码。,人群区域将减少，所有在场的人都可以提供他们的名字、姓氏和手机号码。,0,,
