S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
但是，确定同盟国战后对日领土疆界的基本立场的1943年开罗宣言中规定，日本必须强迫归还所有通过暴力占领的领土。,但是，确定同盟国战后对日领土权的基本立场的1943年开罗宣言中规定，日本必须强迫归还所有通过暴力占领的领土。,"However, the 1943 Cairo Declaration, which established the basic position of the Allied Powers on Japan's territorial boundaries after the war, stipulated that Japan must forcibly return all territories occupied by violence.","However, the 1943 Cairo Declaration, which established the basic position of the Allies on Japan's territorial rights after the war, stipulated that Japan must forcibly return all territories occupied by violence.",0,,
但是，当仅仅情况发生时，大规模政策应对措施永远会产生意料外的后果，这些后果常常成为下一场大危机的祸根。,但是，当仅仅情况发生时，新政策应对措施永远会产生意料外的后果，这些后果常常成为下一场大危机的祸根。,"But when that happens, large-scale policy responses will always have unintended consequences that often become the bane of the next big crisis.","But when it's just the case, new policy responses always have unintended consequences that often become the bane of the next big crisis.",1,,just
但是，即使它们成功，乌克兰仍需要比其所获得的更多的资金。,但是，即使它们成功，乌克兰仍需要比其所获得的更多的钱。,"But even if they were successful, Ukraine would still need more money than it received.","But even if they succeed, Ukraine needs more money than it gets.",1,still,
但是，到目前为止，用公平和适当的方式分担全球安全责任的事情还没有发生过。,但是，到目前为止，用公平和适当的方式分担核安全责任的事情还没有发生过。,"But, so far, a fair and appropriate sharing of global security responsibilities has not happened.","But, so far, sharing responsibility for nuclear security in a fair and appropriate manner has not happened.",1,,manner
但尽管一战历史健忘症在印度各地非常普遍，但百年纪念日终于迫使人们重新思考那段历史。,但尽管一战历史健忘症在印度各地非常普遍，但百年纪念日终于迫使人们重新思考新历史。,"But while World War I historical amnesia is rife across India, the centenary is finally forcing a rethink of that history.","But while World War I historical amnesia is rife across India, the centenary is finally forcing a rethinking of new history.",0,,
令人难过的是，全球变暖还会使这次海啸受灾国中的一部分遭到损害，像马尔代夫这样地势低洼的岛国将会被淹没。,令人难过的是，全球变暖还会使这次海啸受灾国中的一部分遭到灾，像马尔代夫这样地势低洼的岛国将会被淹没。,"Sadly, global warming will also damage some of the countries affected by the tsunami, and low-lying island nations like the Maldives will be submerged.","Sadly, global warming will also destroy some of the countries affected by the tsunami, and low-lying island countries like the Maldives will be submerged.",0,,
代表执政联盟参选的基督教民主党候选人爱德华多·弗雷是过去20年间智利四任总统中受欢迎程度最低的一个。,代表执政党参选的基督教民主党候选人爱德华多·弗雷是过去20年间智利四任总统中受欢迎程度最低的一个。,"Eduardo Frey, the Christian Democratic candidate running for the ruling coalition, is the least popular of Chile's four presidents over the past 20 years.","Eduardo Frei, the Christian Democratic candidate running for the ruling party, is the least popular of Chile's four presidents in the past 20 years.",0,,
他们认为，他会做出有利于美国的事情，不会陷入棘手的道德困境，或因为要为世界其他国家负责的大责任而分心。,他们认为，他会做出有利于美国的事，不会陷入棘手的道德困境，或因为要为世界其他国家负责的大责任而分心。,They thought he would do what was good for the United States without getting into thorny moral dilemmas or being distracted by the big responsibility of being responsible for the rest of the world.,They thought he would do what was good for the United States without getting into thorny moral dilemmas or being distracted by the big responsibility he owed to the rest of the world.,1,being responsible for,he owed to
也许欧洲会设计出一种适合希腊这样的小国的有序退出机制，但这种机制对于像意大利这样的大国并不适用。,也许欧洲会设计出一种适合希腊这样的人的有序退出机制，但这种机制对于像意大利这样的大国并不适用。,"Maybe Europe will devise an orderly exit mechanism that works for a small country like Greece, but not for a big country like Italy.","Maybe Europe will devise an orderly exit mechanism that works for someone like Greece, but it doesn't work for a big country like Italy.",0,,
乌克兰人是位于分水岭的人民，那就是说，我们生活在一个大分水岭的其中一端。,乌克兰人是位于分水岭的人，那就是说，我们生活在一个大分水岭的其中一端。,"Ukrainians are a people on a divide, that is to say, we live on one side of a great divide.","Ukrainians are divide people, that is to say, we live on one side of a great divide.",0,,
为此我敦促裁军会议要么着手推动一个基于2009年共识的议程，要么重新选择另一方案展开工作。,为此我敦促裁军方要么着手推动一个基于2009年共识的议程，要么重新选择另一方案展开工作。,"To this end, I urge the Conference on Disarmament to either proceed with an agenda based on the 2009 consensus, or start working on another formula.","To this end, I urge the disarmament community to either move forward with an agenda based on the 2009 consensus, or start working on another approach.",0,,
与世界两大名人名企合作，致力于地球的进步，这个机会并不是每天都有的。,与世界两大名人名企合作，致力于人的进步，这个机会并不是每天都有的。,The opportunity to work with two of the world's biggest names and companies dedicated to the advancement of the planet doesn't come along every day.,It is not every day that you have the opportunity to cooperate with the world's two major celebrities and famous companies to devote yourself to the progress of people.,1,,famous
首先，它必须在其他关键事务上与欧盟开展强劲的合作，比如安全、外交和气候政策。,首先，它必须在其他关键点上与欧盟开展强劲的合作，比如安全、外交和气候政策。,"First, it must cooperate strongly with the EU on other key issues, such as security, foreign and climate policy.","First, it must cooperate strongly with the EU on other key points, such as security, foreign and climate policy.",0,,
隐藏在森林里的神枪手瞄准开枪，只是这一次他们的目标不是黑熊，而是齐奥塞斯库本人。,隐藏在夜里的神枪手瞄准开枪，只是这一次他们的目标不是黑熊，而是齐奥塞斯库本人。,"The sharpshooters hidden in the forest took aim and fired, only this time their target was not the bear, but Ceausescu himself.","The sharpshooters hidden in the night aimed and fired, only this time their target was not the black bear, but Ceausescu himself.",1,,black
那种从太空看到的地球图像具有深刻的心理影响，并且我们都看到了这种影响。,那种从眼看到的地球图像具有深刻的心理影响，并且我们都看到了这种影响。,"That image of Earth seen from space has a profound psychological impact, and we've all seen it.","That eye-catching image of Earth has a profound psychological impact, and we've all seen it.",0,,
通过这一程序，增长合作战略的各个部分得以被识别、评估和组装。,通过这一点，增长合作战略的各个部分得以被识别、评估和组装。,"Through this process, the various components of a growth partnership strategy are identified, evaluated and assembled.","Through this, the various components of the growth partnership strategy are identified, evaluated and assembled.",0,,
这里曾经是举世公认的创新发源地，而如今，这座全球首屈一指的科技枢纽正在日益受到质疑和怨恨。,这里曾经是举世公认的创新区，而如今，这座全球首屈一指的科技枢纽正在日益受到质疑和怨恨。,"Once a universally recognized birthplace of innovation, the world's premier tech hub is now increasingly questioned and resented.","Once a recognized innovation district, today the world's premier tech hub is increasingly being met with suspicion and resentment.",0,,
这部法律目前只影响到什叶派少数族裔，不过或许会影响到可能限制非什叶派妇女权利的即将表决的法案。,这部法律目前只影响到什叶派少数派，不过或许会影响到可能限制非什叶派妇女权利的即将表决的法案。,"The law currently only affects the Shia minority, but could affect upcoming bills that could limit the rights of non-Shia women.","The law currently only affects the Shia minority, but could affect upcoming bills that could limit the rights of non-Shia women.",0,,
这让像萨尔科奇那样的欧洲央行的批评者安慰，并且给他们压力，由于欧洲央行通胀的偏向对欧元的影响而放弃之。,这让像萨尔科奇那样的欧洲央行的人安慰，并且给他们压力，由于欧洲央行通胀的偏向对欧元的影响而放弃之。,This comforts ECB critics like Sarkozy and puts pressure on them to abandon the ECB due to its inflationary bias on the euro.,This comforts ECB folks like Sarkozy and puts pressure on them to abandon the ECB due to its inflationary bias on the euro.,0,,
这是一种其中通过克隆出原有产品的虚拟单位，从现有的房贷证券中衍生出来的复杂组合证券产品。,这是一种其中通过克隆出新产品的虚拟单位，从现有的房贷证券中衍生出来的复杂组合证券产品。,This is a complex portfolio security product in which a virtual unit of the original product is cloned from an existing mortgage security.,This is a complex portfolio security product in which virtual units of the new product are derived from existing mortgage securities by cloning virtual units of the new product.,1,,by cloning virtual units of the new product
这些海滩让我们知道，团结就是力量，能够摧毁一切危险，不管它多么大。,这些书让我们知道，团结就是力量，能够摧毁一切危险，不管它多么大。,"These beaches let us know that togetherness is strength and can destroy any danger, no matter how big.","These books teach us that unity is strength and can destroy any danger, no matter how great.",1,big,great
这些数字并不能识别最优秀的环境友好型解决方案，只能揭示哪些公司目前排放了最多的温室气体。,这些人并不能识别最优秀的环境友好型解决方案，只能揭示哪些公司目前排放了最多的温室气体。,"These numbers do not identify the best environmentally friendly solutions, only which companies are currently emitting the most greenhouse gases.","These people don't identify the best environmentally friendly solutions, they can only reveal which companies are currently emitting the most greenhouse gases.",1,,reveal
这些国家如今需要痛苦、深远的改革以实现经济繁荣，这既是目标，也是文化变革的先决条件。,这些人如今需要痛苦、深远的改革以实现经济繁荣，这既是目标，也是文化变革的先决条件。,"These countries now require painful, far-reaching reforms to achieve economic prosperity, which is both a goal and a prerequisite for cultural change.","These people now need painful, far-reaching reforms to achieve economic prosperity, which is both a goal and a prerequisite for cultural change.",0,,
这一政治关系也许给这家银行续了几年性命，直到前后矛盾的零碎干预导致市场方案已经无从下手。,这一政治性也许给这家银行续了几年性命，直到前后矛盾的零碎干预导致市场方案已经无从下手。,"That political connection may have kept the bank alive for a few years, until inconsistent and piecemeal interventions made it impossible for market programs to be implemented.","This politics may have kept the bank alive for a few years, until inconsistent and piecemeal interventions made it impossible for market programs to be implemented.",0,,
过去一年来，阿卜杜拉国王十分坚定地认为约旦人民应该在2012年之前获得自由公平选举的权利。,过去一年来，阿卜杜拉国王十分坚定地认为约旦人应该在2012年之前获得自由公平选举的权利。,"For the past year, King Abdullah has firmly believed that the Jordanian people should have the right to free and fair elections by 2012.","For the past year, King Abdullah has been adamant that Jordanians should have the right to free and fair elections by 2012.",0,,
跟一个半世纪前的贝隆一样，2000年的普京承诺要驯服在前任鲍里斯•叶利钦时期恣意妄为的资本主义。,跟一个半世纪前的贝隆一样，2000年的普京承诺要驯服在小鲍里斯•叶利钦时期恣意妄为的资本主义。,"Like Peron a century and a half earlier, Putin in 2000 promised to tame the unruly capitalism of his predecessor Boris Yeltsin.","Like Peron a century and a half earlier, Putin in 2000 promised to tame the unruly capitalism of Boris Yeltsin Jr.",0,,
财政政策是显而易见的替代方案，但国会在最糟糕的时候选择了减税，这使得真正需要的时候不再有刺激空间。,财政政策是显而易见的替代品，但国会在最糟糕的时候选择了减税，这使得真正需要的时候不再有刺激空间。,"Fiscal policy was the obvious alternative, but Congress opted for tax cuts at the worst possible time, leaving no room for stimulus when it was really needed.","Fiscal policy was the obvious substitute, but Congress opted for tax cuts at the worst possible time, leaving no room for stimulus when it was really needed.",0,,
该项目于2014年启动，并已经在埃塞俄比亚和塞内加尔等两个非洲国家得到成功实施。,该法于2014年启动，并已经在埃塞俄比亚和塞内加尔等两个非洲国家得到成功实施。,The project was launched in 2014 and has been successfully implemented in two African countries including Ethiopia and Senegal.,"Launched in 2014, the law has already been successfully implemented in two African countries, Ethiopia and Senegal.",1,,already
该理由的支持者难以解释英国可以与欧盟缔结何种贸易和合作伙伴协定，更不用说这些协定如何能够优于当前安排了。,该案的支持者难以解释英国可以与欧盟缔结何种贸易和合作伙伴协定，更不用说这些协定如何能够优于当前安排了。,"Proponents of this rationale struggle to explain what kind of trade and partnership agreements the UK could have with the EU, let alone how they could be superior to current arrangements.","Supporters of the case struggle to explain what kind of trade and partnership agreements the UK could have with the EU, let alone how they could be superior to current arrangements.",0,,
该合同将以标准普尔及蔡斯席勒住房价格指数进行结算，该指数源于我和同事蔡斯近20年前开发研究得出的学术成果。,该文将以标准普尔及蔡斯席勒住房价格指数进行结算，该指数源于我和同事蔡斯近20年前开发研究得出的学术成果。,"The contract will be settled against the Standard & Poor's and the Chase-Shiller Home Price Index, derived from academic work developed by my colleague Chase nearly 20 years ago.","This article will be settled against the Standard & Poor's and the Chase-Shiller Home Price Index, derived from academic work developed by my colleague Chase nearly 20 years ago.",0,,
许多非洲国家利用过去十年实行了有效和可持续的经济政策，而这些政策带来了强劲的经济增长以及低通货膨胀。,许多非洲人利用过去十年实行了有效和可持续的经济政策，而这些政策带来了强劲的经济增长以及低通货膨胀。,Many African countries have used the past decade to implement effective and sustainable economic policies that have resulted in strong economic growth and low inflation.,Many Africans have used the past decade to implement effective and sustainable economic policies that have resulted in strong economic growth and low inflation.,0,,
许多国家仍然需要改善防卫并且落实联合国制定的16项有关反恐的文书，包括反对资助恐怖份子的公约。,许多人仍然需要改善防卫并且落实联合国制定的16项有关反恐的文书，包括反对资助恐怖份子的公约。,"Many countries still need to improve their defenses and implement 16 United Nations instruments related to counterterrorism, including the Convention against Terrorist Financing.","Many still need to improve their defenses and implement the 16 United Nations instruments on counter-terrorism, including the Convention against Terrorist Financing.",0,,
要想解决这个问题，全球健康公民不仅需要体制支持，还需要获得更好的工具，来要求各方尊重他们的健康权。,要想解决这个点，全球健康公民不仅需要体制支持，还需要获得更好的工具，来要求各方尊重他们的健康权。,"To address this issue, global health citizens need not only institutional support, but also better tools to demand respect for their right to health.","To address this, global health citizens need not only institutional support, but also better tools to demand respect for their right to health.",0,,
虽然这场丑闻中的许多指控都是站不住脚的，但却已经成功令军方不敢再肆意挑战总理的权威了。,虽然这场戏中的许多指控都是站不住脚的，但却已经成功令军方不敢再肆意挑战总理的权威了。,"While many of the allegations in the scandal are flimsy, they have succeeded in deterring the military from wantonly challenging the prime minister's authority.","Although many of the allegations in this drama are untenable, they have successfully deterred the military from wantonly challenging the prime minister's authority.",0,,
虽然无法证明企业以最小的代价实现了减排，但是证明这一点的可实行性。,虽然无法证明企业以小的代价实现了减排，但是证明这一点的可实行性。,"Although it is impossible to prove that the company has achieved emission reduction at the least cost, it can prove the feasibility of this point.","Although it is impossible to prove that the company has achieved emission reduction at a small cost, it can prove the feasibility of this point.",0,,
虽然投资银行家们去年12月没有倾家荡产，今年又赚得盆盈钵满，但这只是枝节问题。,虽然投资者们去年12月没有倾家荡产，今年又赚得盆盈钵满，但这只是枝节问题。,"While the investment bankers didn't lose their fortunes last December and are making a lot of money this year, that's a side issue.","While investors saved their fortunes in December and made a lot of money this year, that's a side issue.",1,last,
荷、比、卢经济联盟三国和其它几个欧盟小国反对由大国派人担任新的欧盟理事会主席。,荷、比、卢经济体三国和其它几个欧盟小国反对由大国派人担任新的欧盟理事会主席。,"The Netherlands, Belgium, Luxembourg, and several other small EU countries oppose the appointment of someone from a major country as the new President of the EU Council.","The three economies of the Netherlands, Belgium, and Luxembourg and several other small EU countries oppose the appointment of someone from a major country as the new President of the EU Council.",1,,The three economies of
自从在1999年通过一场政变获得权力后，穆沙拉夫至少已经躲过了三次严重的暗伤图谋。,自从在1999年通过一场战获得权力后，穆沙拉夫至少已经躲过了三次严重的暗伤图谋。,"Since taking power in a coup in 1999, Musharraf has dodged at least three serious assassination attempts.","Since taking power in a battle in 1999, Musharraf has dodged at least three serious assassination plots.",0,,
联合利华从小农处收购原材料的比例较大，并承诺在2020年实现主要原材料100%来自可持续供应源。,联合利华从小农场收购原材料的比例较大，并承诺在2020年实现主要原材料100%来自可持续供应源。,"Unilever purchases a large proportion of raw materials from small farmers, and promises to achieve 100% of the main raw materials from sustainable supply sources by 2020.","Unilever purchases a large proportion of raw materials from small farms, and promises to achieve 100% of the main raw materials from sustainable supply sources by 2020.",0,,
而这一切也逐渐成为现实，因为布鲁塞尔峰会已经为在欧盟17+基础上建立财政联盟的打开了缺口。,而这一切也逐渐成为现实，因为布鲁塞尔市已经为在欧盟17+基础上建立财政联盟的打开了缺口。,"And all this is gradually becoming a reality, because the Brussels summit has opened the gap for the establishment of fiscal union on the basis of EU 17+.","And this is gradually becoming a reality, as the city of Brussels has opened the gap for fiscal union on the basis of EU 17+.",1,all;the establishment of,
而如果这一措施成为欧洲自身也非常需要的增长政策的开始，那么欧洲还可以通过拯救乌克兰拯救它自己。,而如果这一点成为欧洲自身也非常需要的增长政策的开始，那么欧洲还可以通过拯救乌克兰拯救它自己。,"And if this step becomes the start of a growth policy that Europe itself badly needs, then Europe can save itself by saving Ukraine.","And if this becomes the start of a growth policy that Europe itself badly needs, then Europe can save itself by saving Ukraine.",0,,
而另一位叫阿莎的妇女试图从家里逃走，却被其夫捉回来残忍地割掉了鼻子和双耳。,而另一位叫阿莎的人试图从家里逃走，却被其夫捉回来残忍地割掉了鼻子和双耳。,"Another woman named Asha tried to escape from her home, but her husband captured her and cut off her nose and ears brutally.","Another person named Asha tried to escape from the house, but was caught by her husband and brutally cut off her nose and ears.",0,,
而且，尽管德国同意英国保卫欧洲责任主要由北约承担的观点，但其欧洲参与观点的限制性更加严格。,而且，尽管德国同意英国保卫欧洲责任主要由北约承担的话，但其欧洲参与观点的限制性更加严格。,"Moreover, while Germany agrees that Britain's European defense rests primarily with NATO, its view of European engagement is more restrictive.","Moreover, while Germany agrees that Britain's defense of Europe rests primarily with NATO, its view of European engagement is more restrictive.",0,,
美国房产价格同样也以加速度下降，在许多地区每年下降超过10%。,美国油价格同样也以加速度下降，在许多地区每年下降超过10%。,"U.S. housing prices are also falling at an accelerated rate, dropping more than 10% a year in many areas.","U.S. oil prices have also fallen at an accelerated rate, dropping more than 10% per year in many regions.",0,,
美国总统特朗普放大了这些风险，他在外交政策上犯了许多错误，既没能处理好朝鲜危机，还威胁要废除伊朗核协议。,美国人特朗普放大了这些风险，他在外交政策上犯了许多错误，既没能处理好朝鲜危机，还威胁要废除伊朗核协议。,"These risks have been magnified by U.S. President Donald Trump, who has made numerous foreign policy mistakes, from failing to manage the North Korea crisis to threatening to scrap the Iran nuclear deal.","Trump, the American, has magnified these risks. He has made many foreign policy mistakes, from failing to manage the North Korea crisis to threatening to scrap the Iran nuclear deal.",1,Donald,
简而言之，美国等风雨飘摇的经济体所采用的该种货币政策将导致全球经济扭曲，继而引发多个国家政策上的连锁反应。,简而言之，美国等风雨飘摇的国所采用的该种货币政策将导致全球经济扭曲，继而引发多个国家政策上的连锁反应。,"In short, the kind of monetary policy adopted by shaky economies such as the United States will lead to global economic distortions, which in turn will trigger a chain reaction of policies in many countries.","In short, the kind of monetary policy adopted by precarious countries such as the United States will lead to distortions in the global economy, which in turn will trigger a chain reaction in the policies of many countries.",0,,
笃信货币政策的人则鼓吹另一种但也类似的观点，告诉大家稳定的货币增长可以避免剧烈的波动。,笃信货币政策的人则鼓吹另一种但也类似的话，告诉大家稳定的货币增长可以避免剧烈的波动。,"Monetary policy believers promote a different but similar view, telling everyone that stable monetary growth can avoid violent volatility.","Monetary-policy believers preach a different but similar narrative, telling everyone that stable monetary growth avoids wild swings.",0,,
稍稍挖掘一下就可以找到证据，围绕美国最严重的社会问题的处理方法一项令人瞩目的两党共识正在形成。,稍稍挖掘一下就可以找到证据，围绕美国最严重的核问题的处理方法一项令人瞩目的两党共识正在形成。,A little digging reveals evidence that a remarkable bipartisan consensus is emerging around the approach to America's worst social problems.,A little digging reveals evidence that a remarkable bipartisan consensus is emerging around the approach to America's most serious nuclear problem.,0,,
相反，这个法案是共和党的一切错误之处，甚至在一定程度上美国恶劣民主状况的集大成体。,相反，这个党是共和党的一切错误之处，甚至在一定程度上美国恶劣民主状况的集大成体。,"On the contrary, this bill is a summation of all the mistakes of the Republican Party, and even to a certain extent, the bad state of American democracy.","On the contrary, this party is a collection of everything that is wrong with the Republican Party, and even to a certain extent, the bad state of American democracy.",0,,
相反，他支持一小群认为艾滋病是由其他原因引起的持不同意见的科学家的观点。,相反，他支持一小群认为艾滋病是由其他人引起的持不同意见的科学家的观点。,"Instead, he supported the view of a small group of dissident scientists who believed that AIDS was caused by other causes.","Instead, he supported the view of a small group of dissident scientists who believed that AIDS was caused by other people.",0,,
目前，美国每年允许大约100万在美国定居和工作，其中大部分为工作年龄人口。,目前，美国每年允许大约100万在美国定居和工作，其中大部分为工作型人口。,"At present, the United States allows about 1 million people to settle and work in the United States every year, most of whom are working-age people.","At present, the United States allows about 1 million people to settle and work in the United States every year, most of whom are working population.",0,,
目前安哲秀已经成为了该国所有反朴槿惠和反李明博势力的标杆，同时也对青年群体拥有极大吸引力。,目前安哲秀已经成为了该国所有反朴槿惠和反李明博者的标杆，同时也对青年群体拥有极大吸引力。,"At present, Ahn Cheol-soo has become the benchmark of all anti-Park Geun-hye and anti-Lee Myung-bak forces in the country, and also has great appeal to young people.","At present, Ahn Cheol-soo has become the benchmark for all anti-Park Geun-hye and anti-Lee Myung-bok in the country, and also has great appeal to young people.",0,,
由于高谈阔论的蛊惑，你要是相信欧盟已经单方面决定朝着解决这个问题的方向迈出重要一步也是情有可原。,由于高谈阔论的话，你要是相信欧盟已经单方面决定朝着解决这个问题的方向迈出重要一步也是情有可原。,"Because of the rhetoric, you'd be forgiven for believing that the EU has unilaterally decided to take a major step towards solving this problem.","With all the rhetoric, you'd be forgiven for believing that the EU has unilaterally decided to take a major step towards resolving this issue.",0,,
由于没有加入《京都议定书》对废气排放进行限制，两国都被看作是正在引起对石油的不可满足的需求。,由于没有加入《京都法》对废气排放进行限制，两国都被看作是正在引起对石油的不可满足的需求。,Both countries are seen as creating insatiable demand for oil by not joining the Kyoto Protocol to curb emissions.,Both countries are seen as creating an insatiable demand for oil by not joining the Kyoto Law to curb emissions.,0,,
现在需要日本民众赋予他这种权力，有效结束长达二十年经济停滞和地缘政治地位低下的现状。,现在需要日本人赋予他这种权力，有效结束长达二十年经济停滞和地缘政治地位低下的现状。,"Now he needs the Japanese people to give him that power, effectively ending two decades of economic stagnation and geopolitical low status.","Now it is up to the Japanese to give him that power, effectively ending two decades of economic stagnation and geopolitical low status.",1,needs,is up to
独裁政权，尤其是存在严重的收入和财富分配不均现象的独裁政权，从本质上就造成了一个恣意、不可预测和不稳定的风险。,独裁政权，尤其是存在大的收入和财富分配不均现象的独裁政权，从本质上就造成了一个恣意、不可预测和不稳定的风险。,"Dictatorships, especially those with severe income and wealth inequality, create by their very nature a risk of willfulness, unpredictability, and instability.","Dictatorships, especially those with large income and wealth inequalities, inherently create a risk of arbitrary, unpredictable, and unstable behavior.",0,,
然而，数亿人仍处于贫困线上，而在缩小最贫困国家与其它国家差距方面则进步不大。,然而，数亿人仍处于榜上，而在缩小最贫困国家与其它国家差距方面则进步不大。,"However, hundreds of millions of people remain at the poverty line, and little progress has been made in closing the gap between the poorest countries and the rest.","However, hundreds of millions of people remain on the list, and little progress has been made in closing the gap between the poorest countries and the rest.",0,,
然而对于一个典型的非洲国家来说，这已经相当于人均国民收入的10%，也远远超过了教育预算所能覆盖的范围。,然而对于一个小的非洲国家来说，这已经相当于人均国民收入的10%，也远远超过了教育预算所能覆盖的范围。,"However, for a typical African country, this is already equivalent to 10% of the per capita national income, and it is far beyond the reach of the education budget.","However, for a small African country, this is already equivalent to 10% of the per capita national income, and it is far more than what the education budget can cover.",0,,
毫无疑问，今天合作的空间更大，这对欧元是有利的。,毫无疑问，今天合作的量更大，这对欧元是有利的。,"There is no doubt that there is more room for cooperation today, which is good for the euro.","There is no doubt that the volume of cooperation is greater today, which is good for the euro.",0,,
毕竟，如果美国经济陷入大麻烦，就会对欧洲、日本和其他许多国家造成负面影响。,毕竟，如果美国人陷入大麻烦，就会对欧洲、日本和其他许多国家造成负面影响。,"After all, if the U.S. economy were to get into major trouble, it would have negative repercussions for Europe, Japan, and many other countries.","After all, if the Americans get into big trouble, it will have a negative impact on Europe, Japan and many other countries.",0,,
毕竟，人民力量党是在他信的泰爱泰党的残部上建立的，而泰爱泰党在政变后遭到解散。,毕竟，人民政党是在他信的泰爱泰党的残部上建立的，而泰爱泰党在政变后遭到解散。,"After all, the People's Power Party was founded on the remnants of Thaksin's Thai Rak Thai Party, which was disbanded after the coup.","After all, the People's Party was founded on the remnants of Thaksin's Thai Rak Thai Party, which was disbanded after the coup.",0,,
此外，日渐增多的反抗反映了公众意识到当局已经开始害怕民众的力量，当面对愤怒的抗议者时趋向于对他们的要求让步。,此外，日渐增多的人反映了公众意识到当局已经开始害怕民众的力量，当面对愤怒的抗议者时趋向于对他们的要求让步。,"Moreover, the growing resistance reflects a public awareness that authorities have come to fear popular power and tend to give in to their demands when faced with angry protesters.","Moreover, the rising numbers reflect a public awareness that authorities have grown fearful of popular power and tend to give in to their demands when faced with angry protesters.",0,,
正如参议院金融委员会的方案草案所指出的，美国应该抛弃其全球公司税原则，采用领地制度对美国跨国公司海外利润课税。,正如参议院金融局的方案草案所指出的，美国应该抛弃其全球公司税原则，采用领地制度对美国跨国公司海外利润课税。,"As pointed out in the Senate Finance Committee's draft plan, the United States should abandon its global corporate tax principles and adopt a territorial system to tax the overseas profits of US multinational corporations.","As pointed out in the draft plan of the Senate Finance Bureau, the United States should abandon its global corporate tax principle and adopt a territorial system to tax the overseas profits of US multinational companies.",0,,
某些主要石油盈余国家，最为主要的是伊朗、委内瑞拉以及俄罗斯一直是当今世界秩序的敌人，现在它们的羽翼已经被剪除。,某些非石油盈余国家，最为主要的是伊朗、委内瑞拉以及俄罗斯一直是当今世界秩序的敌人，现在它们的羽翼已经被剪除。,"Certain major oil-surplus countries, most notably Iran, Venezuela, and Russia, have been enemies of the current world order and have now had their wings clipped.","Certain non-oil-surplus countries, most notably Iran, Venezuela, and Russia, have been enemies of the current world order and have now had their wings clipped.",0,,
未来几十年，该新兴细分人口群体将成为地区经济政治发展的基石，对世界其他国家也将产生显著的影响。,未来几十年，该新兴细分族群体将成为地区经济政治发展的基石，对世界其他国家也将产生显著的影响。,"In the coming decades, this emerging demographic segment will become the cornerstone of the region's economic and political development, with significant implications for the rest of the world.","In the next few decades, this newly subdivided ethnic group will become the cornerstone of regional economic and political development, and will also have a significant impact on other countries in the world.",1,,also
最重要的是，这些措施有望将土耳其纳入欧洲大家庭，从而阻止它朝远离我们的共同欧洲价值的方向越滑越远。,最重要的是，这些人有望将土耳其纳入欧洲大家庭，从而阻止它朝远离我们的共同欧洲价值的方向越滑越远。,"Most importantly, these measures promise to bring Turkey into the European family and thus stop it from slipping further and further away from our common European values.","Above all, these are the people who will hopefully bring Turkey into the European family, thereby preventing it from slipping further and further away from our common European values.",0,,
最后，在美国，二战的逼近以及伴随而生的军工产品需求使得私人部门雇主开始以可接受的工资水平雇用长期失业者。,最后，在美国，二战的逼近以及伴随而生的农产品需求使得私人部门雇主开始以可接受的工资水平雇用长期失业者。,"Finally, in the United States, the approach of World War II and the accompanying demand for military-industrial goods led private sector employers to hire the long-term unemployed at acceptable wages.","Finally, in the United States, the approach of World War II and the accompanying demand for agricultural products led private sector employers to hire the long-term unemployed at acceptable wages.",0,,
无法处理这些问题以及领导人就可能有建立从耶路撒冷经过贝鲁特、大马士革、巴格达直到德黑兰的更不稳定的弧形的风险。,无法处理这些人以及领导人就可能有建立从耶路撒冷经过贝鲁特、大马士革、巴格达直到德黑兰的更不稳定的弧形的风险。,"Failure to address these issues and leaders risks establishing a more unstable arc stretching from Jerusalem through Beirut, Damascus, Baghdad and on to Tehran.","Failure to deal with these individuals and leaders risks establishing an even more unstable arc from Jerusalem through Beirut, Damascus, Baghdad and on to Tehran.",1,stretching,
新一代药理学向实现这一目标迈出了充满希望的一步。,新一代人向实现这一目标迈出了充满希望的一步。,A new generation of pharmacology is a promising step toward this goal.,A new generation has taken a promising step toward making that happen.,1,this goal,
数百人在冲突中死亡，许多居民区整个被毁，约有40万人沦为难民。,数百人在战中死亡，许多居民区整个被毁，约有40万人沦为难民。,"Hundreds of people died in the conflict, many residential areas were completely destroyed, and about 400,000 people became refugees.","Hundreds of people died in the fighting, many residential areas were completely destroyed, and about 400,000 people became refugees.",0,,
我将把这一举措推向极致，任何一个西方国家都不会在投资开放程度上超越英国。,我将把这一举措推向极致，任何一个西方人都不会在投资开放程度上超越英国。,"I will take this initiative to the extreme, and no western country will surpass the UK in terms of investment openness.","I will take this move to the extreme, no one in the West will be more open to investment than the UK.",0,,
我到马里兰州拜访一位朋友，本来只打算待两星期，结果却因为太喜欢那里而待了五年之久。,我到马里兰州拜访一位人，本来只打算待两星期，结果却因为太喜欢那里而待了五年之久。,"I visited a friend in Maryland for two weeks, but ended up staying five years because I liked it so much.","I went to visit someone in Maryland for two weeks, but ended up staying five years because I liked it so much.",0,,
