S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
虽然这场丑闻中的许多指控都是站不住脚的，但却已经成功令军方不敢再肆意挑战总理的权威了。,这场丑闻中的许多指控,"While many of the accusations in the scandal are untenable, they have succeeded in deterring the military from challenging the prime minister's authority again.",Many allegations in this scandal,0,,
虽然经济起伏令人伤透脑筋，但过去50年为我们带来了前所未有的全球经济增长红利。,全球经济增长红利,"While the ups and downs of the economy are nerve-wracking, the past 50 years have brought us unprecedented global economic growth dividends.",Global economic growth dividend,0,,
卢经济联盟三国和其它几个欧盟小国,其它几个欧盟小国,The three countries of the Rwanda Economic Union and several other small EU countries,Several other small EU countries,0,,
若干年前，历史学家弗里茨·施特恩写过一本有关德国的书，书名是《对文化绝望的政治》。,一本有关德国的书,"A few years ago, the historian Fritz Stern wrote a book about Germany called The Politics of Cultural Despair.",A book about Germany,0,,
自从在1999年通过一场政变获得权力后，穆沙拉夫至少已经躲过了三次严重的暗伤图谋。,三次严重的暗伤图谋,"Since gaining power in a coup in 1999, Musharraf has escaped at least three serious plots.",Three serious assassination attempts,1,plots,assassination attempts
联合利华从小农处收购原材料的比例较大，并承诺在2020年实现主要原材料100%来自可持续供应源。,联合利华从小农处收购原材料的比例,Unilever buys a significant proportion of raw materials from smallholders and has committed to sourcing 100% of its primary raw materials from sustainable sources by 2020.,The proportion of raw materials Unilever buys from smallholder farmers,0,,
而欧洲，在美国的大力支持下，努力地制止了二十世纪九十年代的大屠杀并且随后帮助这些巴尔干国家进行了重建。,美国的大力支持,"Europe, with strong support from the United States, worked hard to stop the massacres of the nineties and subsequently helped these Balkan countries to rebuild.",Strong support from the United States,0,,
而更大的市场为投资者和交易者提供了更大的进入激励，也给政府提供了更大的公共品供给激励。,更大的公共品供给,"Larger markets provide greater incentives for investors and traders to enter, and greater incentives for governments to supply public goods.",Greater supply of public goods,0,,
而当年他描述的这一响应机制基本上就是2008年经济危机时美联储实施政策的预览。,2008年经济危机,The response he described was basically a preview of the Fed's policy during the 2008 economic crisis.,Economic crisis of 2008,0,,
欧洲自身也非常需要的增长政策的开始,欧洲自身也非常需要的增长政策,The beginning of growth policies that Europe itself is much needed,Growth policies are badly needed in Europe itself,0,,
而如今的游行和示威只不过让人们隐约想起了过去那些时代，各地的政党也在大批量地流失党员。,如今的游行和示威,"Today's marches and demonstrations are only a vague reminder of a bygone era, when political parties everywhere were losing members in large numbers.",Today's marches and demonstrations,0,,
而只有保证中央银行独立性才能构建一个合理而稳定政治秩序的观点并不仅限于1990年代的欧洲。,中央银行独立性,The idea that a rational and stable political order can only be constructed by guaranteeing the independence of central banks is not limited to Europe in the 1990s.,Central bank independence,0,,
而另一位叫阿莎的妇女试图从家里逃走，却被其夫捉回来残忍地割掉了鼻子和双耳。,另一位叫阿莎的妇女,"Another woman, Asha tried to escape from her home, but her husband came back and brutally cut off her nose and ears.",Another woman named Asha,0,,
美国房产价格同样也以加速度下降，在许多地区每年下降超过10%。,美国房产价格,"U.S. home prices have also been falling at an accelerated rate, falling by more than 10 percent a year in many areas.",U.S. property prices,0,,
美国总统特朗普放大了这些风险，他在外交政策上犯了许多错误，既没能处理好朝鲜危机，还威胁要废除伊朗核协议。,伊朗核协议,"U.S. President Donald Trump has amplified those risks, making many foreign policy mistakes, failing to handle the North Korean crisis and threatening to scrap the Iran nuclear deal.",Iran nuclear deal,0,,
美国等风雨飘摇的经济体所采用的该种货币政策,美国等风雨飘摇的经济体,This kind of monetary policy is used by stormy economies such as the United States,Stormy economies such as the United States,0,,
笃信货币政策的人则鼓吹另一种但也类似的观点，告诉大家稳定的货币增长可以避免剧烈的波动。,笃信货币政策的人,"Proponents of monetary policy advocate another, but similar, view that stable monetary growth avoids sharp fluctuations.",People who believe in monetary policy,0,,
围绕美国最严重的社会问题的处理方法,美国最严重的社会问题,An approach to the most serious social problems in the United States,The most serious social problem in the United States,0,,
甚至在一定程度上美国恶劣民主状况的集大成体,美国恶劣民主状况,It is even to some extent the sum of the bad state of democracy in the United States,The state of American democracy is bad,0,,
相反，美国、日本和西欧如今只占世界高财富家庭的66%，而2000年时占90%以上。,世界高财富家庭,"By contrast, the United States, Japan and Western Europe now account for only 66 percent of the world's high-wealth households, up from more than 90 percent in 2000.",High-wealth families in the world,0,,
相反，他变本加厉，多次暗示可能演变为全面全球贸易战的政策，这将给美国和世界其他国家带来灾难性后果。,全球贸易战的政策,"Instead, he has stepped up, repeatedly hinting at policies that could morph into a full-blown global trade war, with disastrous consequences for the United States and the rest of the world.",Policy of the global trade war,0,,
目前，美国每年允许大约100万在美国定居和工作，其中大部分为工作年龄人口。,工作年龄人口,"Currently, the U.S. allows about 1 million people to settle and work in the U.S. each year, most of them working-age people.",Working age population,0,,
由于高谈阔论的蛊惑，你要是相信欧盟已经单方面决定朝着解决这个问题的方向迈出重要一步也是情有可原。,解决这个问题的方向,"Given the demagoguery of rhetoric, it would be understandable to believe that the EU has unilaterally decided to take an important step towards resolving this issue.",The direction to solve this problem,0,,
药物遗传学药物定向于肿瘤的某种突变,药物遗传学药物,Pharmacogenetic drugs target a mutation in the tumor,Pharmacogenetic drugs,0,,
由于没有加入《京都议定书》对废气排放进行限制，两国都被看作是正在引起对石油的不可满足的需求。,对石油的不可满足的需求,"By not acceding to the Kyoto Protocol to impose limits on emissions, both countries are seen as creating an unmet demand for oil.",An insatiable demand for oil,0,,
由于成本回收的周期很长，市场规模小及缺乏消费信贷的支持，私营企业同往常一样对这项业务不予插足。,消费信贷的支持,"Due to the long cost recovery cycle, the small size of the market and the lack of consumer credit support, the private sector has as usual withdrawn from this business.",Consumer credit support,0,,
现在，轮到欧洲来面对现实，采取行动，维护欧元，乃至欧盟自身的稳定。,欧盟自身的稳定,"It is now Europe's turn to face reality and take action to maintain the stability of the euro and, indeed, of the EU itself.",The stability of the EU itself,0,,
现在需要日本民众赋予他这种权力，有效结束长达二十年经济停滞和地缘政治地位低下的现状。,地缘政治地位,It is now up to the Japanese people to empower him to effectively end two decades of economic stagnation and geopolitical insecurity.,Geopolitical position,1,insecurity,position
特别是在欧洲，广泛的一系列改革能够弥补与美国日益拉大的效率差距。,广泛的一系列改革,"In Europe, in particular, a broad set of reforms could bridge the widening efficiency gap with the United States.",A wide range of reforms,0,,
牛津大学互联网研究所针对东非宽带的研究表明，很多穷人对网络可能知之甚少，也没有人为其提供联网服务。,牛津大学互联网研究所,Research on broadband in East Africa by the Internet Institute at the University of Oxford shows that many poor people may have little knowledge of the Internet and no one to provide it with access services.,"Internet Institute, University of Oxford",0,,
其它国家差距方面,其它国家差距,Other national disparities,Disparities in other countries,0,,
然而对于一个典型的非洲国家来说，这已经相当于人均国民收入的10%，也远远超过了教育预算所能覆盖的范围。,人均国民收入,"However, for a typical African country, this is already equivalent to 10% of national income per capita, which is far beyond the scope of the education budget.",National income per capita,0,,
然而如今，到过东京的人都发现处处繁荣景象，商场办公楼热闹非凡，饭店人满如潮，人们都穿着纽约巴黎式的新潮服装。,处处繁荣景象,"Today, however, anyone who has visited Tokyo finds it thriving everywhere, with bustling shopping malls and office buildings, crowded restaurants and fashionable New York-style clothes.",Prosperity everywhere,0,,
然则欧元区虽然即将拥有更为可靠先进的隔离病房，但要从此不再受到金融传染病的折磨，就要建立一个真空隔离带才行。,金融传染病的折磨,"However, although the eurozone is about to have more reliable and advanced isolation wards, it is necessary to establish a vacuum isolation belt if it is no longer plagued by financial contagion.",The affliction of financial infectious diseases,0,,
法国引导利比亚运作，并试图对伊朗实施更严厉的制裁，正如其提供对联合国在科特迪瓦的支持一样。,联合国在科特迪瓦的支持,"France has steered Libya and sought to impose tougher sanctions on Iran, just as it has provided support for the United Nations in Côte d'Ivoire.",United Nations support in Côte d'Ivoire,0,,
毫无疑问，今天合作的空间更大，这对欧元是有利的。,今天合作的空间,"There is no doubt that today there is more room for cooperation, which is beneficial for the euro.",Space for collaboration today,0,,
毕竟，如果美国经济陷入大麻烦，就会对欧洲、日本和其他许多国家造成负面影响。,其他许多国家,"After all, if the U.S. economy gets into big trouble, it will have a negative impact on Europe, Japan and many other countries.",Many other countries,0,,
毕竟，人民力量党是在他信的泰爱泰党的残部上建立的，而泰爱泰党在政变后遭到解散。,他信的泰爱泰党的残部,"After all, the People's Power Party was founded on the remnants of Thaksin's Thai Ai Thai party, which was dissolved after the coup.",Remnants of Thaksin's Thai Ai Thai Party,0,,
每一天我们都会看到新闻日益受到威胁乃至袭击，不管是来自极权主义领导人，还是因为不可持续的商业模式所赐。,不可持续的商业模式,"Every day we see news increasingly threatened and even attacked, whether by totalitarian leaders or by unsustainable business models.",Unsustainable business models,0,,
意大利、西班牙和其他外围国的经常项目赤字问题,其他外围国,"Current account deficits in Italy, Spain and other peripheral countries",Other peripheral countries,0,,
此外，全球经济和气候委员会估计这样的城市可以在今后15年减少对城市基础建设的资金需求超过3万亿。,全球经济和气候委员会,"In addition, the Global Commission on the Economy and Climate estimates that such cities could reduce their need for urban infrastructure by more than $3 trillion over the next 15 years.",Commission on Global Economy and Climate,0,,
此外，他们准备在国家层面，而不是在整个欧元区层面做这件事。,整个欧元区层面,"Moreover, they are ready to do this at the national level, and not at the level of the eurozone as a whole.",At the level of the entire eurozone,0,,
正如参议院金融委员会的方案草案所指出的，美国应该抛弃其全球公司税原则，采用领地制度对美国跨国公司海外利润课税。,美国跨国公司海外利润课税,"As the Senate Finance Committee's draft proposal states, the United States should abandon its global corporate tax principles and adopt a territorial system to tax the overseas profits of U.S. multinationals.",U.S. multinational corporations tax their overseas profits,0,,
某些主要石油盈余国家，最为主要的是伊朗、委内瑞拉以及俄罗斯一直是当今世界秩序的敌人，现在它们的羽翼已经被剪除。,伊朗、委内瑞拉,"Some of the major oil-surplus countries, most notably Iran, Venezuela and Russia, have been enemies of today's world order and have now had their wings cut off.","Iran, Venezuela",0,,
未来，技术可以让劳动者雇佣所需资本，并以前所未有的自主权工作。,前所未有的自主权工作,"In the future, technology will allow workers to hire the capital they need and work with unprecedented autonomy.",Work with unprecedented autonomy,0,,
未来几十年，该新兴细分人口群体将成为地区经济政治发展的基石，对世界其他国家也将产生显著的影响。,该新兴细分人口群体,"In the coming decades, this emerging demographic segment will become the cornerstone of regional economic and political development, with significant implications for the rest of the world.",This emerging demographic segment,0,,
最重要的是，这些措施有望将土耳其纳入欧洲大家庭，从而阻止它朝远离我们的共同欧洲价值的方向越滑越远。,远离我们的共同欧洲价值的方向,"Above all, these measures promise to integrate Turkey into the European family, thus preventing it from sliding further and further away from our common European values.",Away from the direction of our common European values,1,,the direction of
最终，在埃及成为美国盟友并与以色列和解后，美国在该地区的地位提高了。,美国在该地区的地位,"Eventually, after Egypt became an ally of the United States and reconciled with Israel, the United States' position in the region improved.",The position of the United States in the region,0,,
最后，在美国，二战的逼近以及伴随而生的军工产品需求使得私人部门雇主开始以可接受的工资水平雇用长期失业者。,私人部门雇主,"Finally, in the United States, the looming World War II and the attendant demand for military products led private-sector employers to hire the long-term unemployed at acceptable wages.",Private sector employers,0,,
明天的中东将与短短两个月前大不一样，但该地区未来的局势如何尚不得而知。,短短两个月,"Tomorrow's Middle East will be very different from just two months ago, but it is unclear what the future holds in the region.",Just two months,0,,
从耶路撒冷经过贝鲁特、大马士革、巴格达直到德黑兰的更不稳定的弧形的风险,贝鲁特、大马士革、巴格达,"Risk of a more volatile arc from Jerusalem through Beirut, Damascus, Baghdad to Tehran","Beirut, Damascus, Baghdad",0,,
新一代药理学向实现这一目标迈出了充满希望的一步。,新一代药理学,The new generation of pharmacology is a promising step towards achieving this goal.,Next generation pharmacology,0,,
撒哈拉以南非洲二十年的经济扩张提高了年轻人对好工作的预期，但并没有很大地提升供应这类工作的能力。,非洲二十年的经济扩张,"Two decades of economic expansion in sub-Saharan Africa have raised young people's expectations of good jobs, but it has not greatly improved their capacity to supply such jobs.",Twenty years of economic expansion in Africa,0,,
搬到其他地方并且购买一套新公寓对大多数俄罗斯工人来说几乎是不可能的，这使他们非常缺乏流动性。,一套新公寓,"Moving elsewhere and buying a new apartment is almost impossible for most Russian workers, leaving them very illiquid.",A new apartment,0,,
或许更重要的是，一个弱势美元对贸易平衡的作用以及因此对增长的影响会受到两个因素的限制。,一个弱势美元对贸易平衡的作用,"Perhaps more importantly, the role of a weak dollar on the trade balance and, therefore, on growth is limited by two factors.",The role of a weak dollar on the trade balance,0,,
我花了3年时间才在伦敦的法庭上胜诉，幸运的是，俄国并没有对审判结果提出上诉。,3年时间,"It took me 3 years to win in the London court, and fortunately there was no appeal against the outcome in Russia.",3 years,0,,
我将把这一举措推向极致，任何一个西方国家都不会在投资开放程度上超越英国。,任何一个西方国家,"I will take this move to the extreme, and no Western country will surpass the UK in terms of investment openness.",Any Western country,0,,
我到马里兰州拜访一位朋友，本来只打算待两星期，结果却因为太喜欢那里而待了五年之久。,五年之久,"I went to Maryland to visit a friend who was going to stay for only two weeks, but ended up staying for five years because I liked it so much.",Five years long,0,,
我们这些当时活跃在金融市场上的人还清楚地记得那次事件标志着大萧条后最严重的全球金融危机启动。,全球金融危机,Those of us who were active in financial markets at the time remember vividly that event marking the launch of the worst global financial crisis since the Great Depression.,Global financial crisis,0,,
我与21位世界顶尖经济学家一起正在做这个尝试，我们开发了一套150年来记分卡。,21位世界顶尖经济学家,"I'm doing this with 21 of the world's top economists, and we've developed a 150-year scorecard.",21 of the world's top economists,0,,
西班牙、意大利和法国这样的国家,西班牙、意大利和法国,"Countries like Spain, Italy and France","Spain, Italy and France",0,,
巨大的空间不平等造就了大批没有未来的民众，他们普遍的希望只能是将时钟拨回到从前。,他们普遍的希望,"Huge spatial inequalities have created large numbers of people without a future, whose general hope is to turn the clock back to the past.",Their universal hope,0,,
尽管我捍卫个人发表种族主义言论的权利，但我自己绝不会发表这样的言论，也不会听发表这一言论的人。,种族主义言论的权利,"Although I defend the right of individuals to make racist statements, I myself will never make such statements or listen to those who make such statements.",The right to racist speech,0,,
尽管对穆阿迈尔•卡扎菲军队的空袭已持续了三个多月，某种僵局似乎出现。,穆阿迈尔•卡扎菲军队的空袭,"Although airstrikes on Muammar Gaddafi's army have been going on for more than three months, some kind of stalemate appears to be emerging.",Air strikes by Muammar Gaddafi's army,0,,
最能保护巴勒斯坦人民核心利益的候选人,巴勒斯坦人民核心利益,The candidate best positioned to protect the core interests of the Palestinian people,Core interests of the Palestinian people,0,,
尽管8月份人民币对飙升的美元出现了3%的微小名义贬值，但它仍然大幅高估。,3%的微小名义,"Despite a small nominal 3% nominal depreciation of the renminbi against the soaring dollar in August, it is still significantly overvalued.",3% tiny nominal,0,,
对近几年欧洲经济监察行为绩效的任何评估,近几年欧洲经济监察行为绩效,Any assessment of the performance of European economic surveillance behaviour in recent years,European economic monitoring performance in recent years,0,,
实际上，基地组织通过诗词来规定恐怖运动成员的内涵并且通过赞美所谓烈士的功绩来渲染这一恐怖组织历史上的重大事件。,恐怖运动成员,"In fact, Al-Qaida uses poetry to define the membership of a terrorist movement and to portray significant events in the history of this terrorist organization by glorifying the exploits of so-called martyrs.",Members of terrorist movements,0,,
实际上，和美国相比，从很多方面来说，英国的银行救助和劳动力市场政策都更好一些。,银行救助和劳动力市场政策,"In fact, in many ways the UK has better bank bailouts and labour market policies than the US.",Bank bailouts and labor market policies,0,,
政治事实和其他类似组织,其他类似组织,Political facts and other similar organizations,Other similar organizations,0,,
她曾担任卢拉的幕僚长，也是2007年出台的旨在加快发展的投资计划的主要制定者。,卢拉的幕僚长,She served as Lula's chief of staff and was the main architect of an investment plan launched in 2007 to accelerate development.,Lula's chief of staff,0,,
大萧条过后，更为严格的新规章引入，金融部门的薪金就恢复了正常水准，到1990年前后都一直不见长进。,金融部门的薪金,"After the Great Depression, stricter new regulations were introduced, and salaries in the financial sector returned to normal levels, which did not improve until around 1990.",Salaries in the financial sector,0,,
自己对两国方案的承诺,两国方案,Own commitment to the two-state solution,Two-State solution,0,,
该年份财政货币的纳税人,该年份财政货币,Taxpayers of fiscal currency for that year,The fiscal currency of the year,0,,
在过去的十年中，大多数的发达国家都出现了史无前例的房市繁荣高潮。,大多数的发达国家,"Over the past decade, most developed countries have seen unprecedented housing booms.",Most developed countries,0,,
其自己的国民或者公司,国民或者公司,their own citizens or companies,Nationals or companies,0,,
在西班牙，超过25%的劳动力没有工作，意大利的年轻人失业率高达42%。,意大利的年轻人失业率,"In Spain, more than 25% of the workforce is unemployed, and youth unemployment in Italy is as high as 42%.",Youth unemployment in Italy,0,,
在英国，执政的保守党最近也显示出征税和限制未来支出的意愿。,征税和限制未来支出的意愿,"In Britain, the ruling Conservative Party has also recently shown a willingness to tax and limit future spending.",The willingness to levy taxes and limit future spending,1,,levy
在研究中，我与政府官员和商界精英进行了40多次深度访谈，并以辅助数据资源来充实我的研究成果。,政府官员和商界精英,"In my research, I conducted more than 40 in-depth interviews with government officials and business elites, and enriched my research with supporting data resources.",Government officials and business elites,0,,
在最近的访日之旅中，美国国防部长查克·哈格尔已经听到了对美国防务承诺信誉的严重官方质疑。,美国国防部长查克·哈格尔,"During a recent trip to Japan, U.S. Defense Secretary Chuck Hagel has heard serious official questions about the credibility of U.S. defense commitments.",U.S. Secretary of Defense Chuck Hagel,0,,
在更大范围内，随着当局试图在投资者躲避管制之前先发制人，这场猫鼠游戏都不利于稳定和增长。,这场猫鼠游戏,"More broadly, as authorities try to preempt investors before they dodge regulation, this cat-and-mouse game is not conducive to stability and growth.",This cat-and-mouse game,0,,
在当选总统努力让美国人民做好准备，迎接未来困难的时候，这些是我们必须面对的主要问题。,我们必须面对的主要问题,These are the main issues we must face as President-elect strives to prepare the American people for a difficult future.,The main problem that we must face,0,,
对收入低于平均水平的人的威胁,对收入低于平均水平的人,Threats to people with below-average incomes,For people with incomes below average,0,,
在发达国家造成不平等加剧的同一套机制为全球数十亿人创造了公平竞技场。,不平等加剧的同一套机制,The same mechanisms that have raised inequality in developed countries have leveled the playing field for billions of people around the world.,The same set of mechanisms for rising inequality,1,,set of
不太友好的政权的通知,不太友好的政权,Notice from a not-so-friendly regime,Not very friendly regime,0,,
在一个广告无所不在的世界中，对商品和服务的渴望是没有天然的界限的。,一个广告无所不在的世界,"In a world where advertising is ubiquitous, there are no natural boundaries to the desire for goods and services.",A world where advertising is everywhere,0,,
在1750年，亚洲拥有世界五分之三的人口，经济产量占世界的五分之三。,世界五分之三的人口,"In 1750, Asia had three-fifths of the world's population and three-fifths of the world's economy.",Three-fifths of the world's population,0,,
国际非政府组织和私人基金在抗击疟疾的斗争中与公共部门合作，宣传这项事业并为其提供资金。,抗击疟疾的斗争,International non-governmental organizations and private foundations work with the public sector in the fight against malaria to promote and fund the cause.,The fight against malaria,0,,
因此，新药比目前市场上同类药品的实际效果更差的风险也是存在的。,市场上同类药品的实际效果,"Therefore, there is also a risk that the actual effect of new drugs is worse than similar drugs currently on the market.",The actual effect of similar drugs on the market,0,,
因此，所有欧元区国家都应该通过发行由所有成员国共同担保的债券来为财政债务融资。,由所有成员国共同担保的债券,"Therefore, all eurozone countries should finance their fiscal debt by issuing bonds jointly guaranteed by all member states.",A bond jointly guaranteed by all member states,0,,
因此，我们需要一个与适应这一现实的全球疾病控制体系。,全球疾病控制体系,"Therefore, we need a global disease control system that adapts to this reality.",Global Disease Control System,0,,
该报告质疑布什坚持放弃与伊朗和叙利亚对话，无意建立更稳定的地区秩序的做法,更稳定的地区秩序,The report questioned Bush's insistence on abandoning dialogue with Iran and Syria and having no intention of establishing a more stable regional order,More stable regional order,0,,
因此设置非战斗性国家服务的选项并不能解决这一争端，除非其中包含对律法的研究。,非战斗性国家服务的选项,"Therefore, the option of setting up non-combatant state services would not resolve the dispute unless it included a study of the law.",Options for non-combat state service,0,,
因为野生鱼类的数量在不断地减少，加上全球对于海产品越来越大的需求，水产业迫切需要大量的鱼饲料。,大量的鱼饲料,"Due to the declining number of wild fish and the increasing global demand for seafood, the aquaculture industry urgently needs large quantities of fish feed.",Plenty of fish feed,0,,
因为看重政治忠诚度高于能力的继任模式，排外封闭的专制制度阻碍了众多才华横溢的人被提拔到高级领导岗位。,高级领导岗位,"Because of the succession model that values political loyalty over ability, the xenophobic and closed authoritarian system prevents many talented people from being promoted to senior leadership positions.",Senior leadership positions,0,,
因为生存农业而大肆砍伐、蚕食森林，过度放牧，以及失去生物多样性和土壤给整个大洲带来了巨大的威胁。,生物多样性和土壤,"Widespread deforestation, encroachment on forests, overgrazing, and loss of biodiversity and soils for subsistence agriculture pose enormous threats to entire continents.",Biodiversity and soils,0,,
来自自然资源相关产品的收入,自然资源相关产品,Revenue from natural resource-related products,Natural resource related products,0,,
唯一确定的是，未来将由科学进步和创新决定，但科学进步和创新是无法预知的。,科学进步和创新,"The only certainty is that the future will be determined by scientific progress and innovation, but scientific progress and innovation are unpredictable.",Scientific progress and innovation,0,,
和援助亚洲海啸相似的行动能够改变这种灾难性的状况，每年可以拯救百万以上的生命。,百万以上的生命,"Actions similar to those in response to the Asian tsunami could change this catastrophic situation, saving more than a million lives each year.",More than a million lives,0,,
可直到现在反对派还主要作为执政联盟的刺激物，选民们将辩论看作娱乐，而不是有利于政策制定的思想交锋。,政策制定的思想交锋,"Until now, however, the opposition has served primarily as a stimulus for the ruling coalition, with voters viewing debates as entertainment rather than an exchange of ideas conducive to policymaking.",A clash of ideas for policy making,0,,
另一个成功是削弱和压制了左翼反对派，使他能在在街上以及议会里没有重大对抗的情况下管理国家。,街上以及议会,"Another success was the weakening and suppression of the left-wing opposition, allowing him to run the country without major confrontations in the streets and in parliament.",On the streets as well as in parliament,0,,
印度不堪重负的火车开行不能靠热空气，但它们现在除了这些却貌似一无所有。,印度不堪重负的火车,"India's overwhelmed trains can't run on hot air, but they now seem to have nothing but that.",India's overwhelmed trains,0,,
农民可以借助手机迅速找到从种子价格到天气模式等各项信息，并能立即申请到他们完成交易所需的资金帮助。,交易所需的资金帮助,Farmers can quickly find everything from seed prices to weather patterns on their mobile phones and immediately request the financial help they need to complete the transaction.,Financial help needed for trading,0,,
他们更多的依赖威胁平民安全的空袭,他们更多的依赖威胁平民安全,They rely more on airstrikes that threaten the safety of civilians,They rely more on threats to the safety of civilians,0,,
再者，她很年轻，而且可以在下一次的选举中成为一名杰出的候选人。,一名杰出的候选人,"Moreover, she is young and can be an outstanding candidate in the next election.",An outstanding candidate,0,,
再者，主要的新兴市场国家，成功地避开了2008年和2009年的金融风暴，也同样可能不会插手解决即将来临的问题。,即将来临的问题,"Moreover, major emerging-market countries, which successfully avoided the financial turmoil of 2008 and 2009, may also not intervene to solve the coming problems.",Upcoming questions,0,,
再往南去，因选举而引发的暴力仍然让肯尼亚伤痕累累，宪政审查程序还有可能导致更多的人员伤亡。,宪政审查程序,"Further south, Kenya is still scarred by election-related violence, and the constitutional review process could lead to more casualties.",Constitutional review process,0,,
国际货币基金组织第一个促进资本市场长期自由化的企图仓促而就,国际货币基金组织,The IMF's first attempt to promote long-term liberalization of capital markets came in a hurry,IMF,0,,
一种预测这些新产生的强大能量与某种粒子破裂方式相结合的时候,这些新产生的强大能量,A time to predict that these newly generated powerful energies combine with some sort of particle break-up,These newly-generated powerful energies,0,,
值得一提的还有选举中落败的一方立即接受了失败，叙利亚显然真想与黎巴嫩建立新的友好关系。,新的友好关系,"It is also worth mentioning that the losing side in the elections immediately accepted the defeat, and Syria clearly really wants to establish new friendly relations with Lebanon.",New friendly relations,0,,
广告和其他竞选活动,其他竞选活动,Advertising and other campaigns,Other campaigns,0,,
保持马克龙在法国当选总统所启动的趋势并兑现其所作出的承诺需要在未来几个月内果断采取行动。,马克龙在法国当选总统所启动的趋势,Maintaining the trend set in motion by Macron's election as president of France and delivering on the promises he made will require decisive action in the coming months.,The trend set in motion by Macron's election as president in France,0,,
例如，尽管美国人口中有八分之一是黑人，但他们当中的三分之一从事着保洁或其他的蓝领工作。,其他的蓝领工作,"For example, although one-eighth of the U.S. population is black, one-third of them work in cleaning or other blue-collar jobs.",Other blue-collar jobs,0,,
例如，在卢旺达战争和种族灭绝后，该国政府要求所有发展伙伴都按照政府议程开展工作。,战争和种族灭绝,"For example, after the war and genocide in Rwanda, the Government demanded that all development partners work in accordance with the Government's agenda.",War and genocide,0,,
但是，这一战略的代价昂贵，正如二十年前的日本一样。,二十年前的日本,But this strategy is as costly as Japan did two decades ago.,Japan twenty years ago,0,,
但是，我们并没有从增加我们生存能力的特征中获得优势，而是从潜在伴侣进化出来的寻找吸引力的品质中获得优势。,我们生存能力,"However, instead of gaining an advantage from traits that increase our survivability, we derive an advantage from the attractive-seeking qualities that potential partners have evolved.",Our ability to survive,0,,
但是，总的来说，不透明是大多数主权财富基金的一大特征，这加剧了它们所带来的风险。,大多数主权财富基金,"But, overall, opacity is a hallmark of most SWFs, exacerbating the risks they pose.",Most sovereign wealth funds,0,,
但是，当更为正常的增长真的恢复的时候，近来支撑美元和日元升值的趋势将会消失。,更为正常的增长,"However, when more normal growth does return, the recent trend that has supported the appreciation of the dollar and yen will disappear.",More normal growth,0,,
但是，尽管此次峰会可谓成功，其长期影响仍不清楚，特别是在考虑到未来不确定性的情况下。,未来不确定性的情况,"But despite the summit's success, its long-term impact remains unclear, especially given the uncertainty ahead.",Situations of uncertainty in the future,1,,Situations
但是，如果欧洲不能解决金融市场对欧元失去信心的燃眉之急，这些潜在优势都是无稽之谈。,这些潜在优势,But these potential advantages are nonsense if Europe fails to address the urgent need for financial markets to lose confidence in the euro.,These potential advantages,0,,
但是，估计有1700万埃及民众游行抗议穆尔西政府，其中多数人在请愿过程中受到动员，要求政府关注他们的需求。,1700万埃及民众,"But an estimated 17 million Egyptians marched to protest against Morsi's government, most of whom were mobilized during the petition process to demand that the government pay attention to their needs.",17 million Egyptians,0,,
但是，一样令人震惊的是，美国众议院的普通的议员们把此计划给否决了，至少目前的情况是这样。,美国众议院的普通的议员们,"But, just as shockingly, rank-and-file members of the U.S. House of Representatives vetoed the plan, at least for now.",Ordinary members of the U.S. House of Representatives,1,,Ordinary
但是在诸如有针对性的制裁的潜在影响等一系列更具争议性的问题上，我们还缺乏应有的共识。,诸如有针对性的制裁的潜在影响,"But we lack the consensus we deserve on a range of more contentious issues, such as the potential impact of targeted sanctions.",Potential effects such as targeted sanctions,0,,
经济和地缘政治尾部风险,政治尾部风险,Economic and geopolitical tail risks,Political tail risk,0,,
许多经济和金融损失,经济和金融损失,Many economic and financial losses,Economic and financial losses,0,,
但在黑手党国家，他们往往通过一个政权主导的企业劫掠和寻租行为而被纳入了一个政治依附体系。,企业劫掠和寻租行为,"But in mafia states, they are often incorporated into a system of political dependency through a regime-led corporate looting and rent-seeking.",Corporate looting and rent-seeking,0,,
但因为患者所控制的知识和技术应用可能对其他疾病的研究有意义，这种方法,对其他疾病的研究,"But because the application of patient-controlled knowledge and technology may be meaningful for the study of other diseases, this approach is approached",Research on other diseases,1,,
但人们仍然毫不吝惜地把成百上千亿美元用于在该地区进行轰炸和破坏，却对于日益恶化的水资源危机熟视无睹。,日益恶化的水资源危机,"But tens of billions of dollars continue to be spent on bombing and destruction in the region, ignoring the worsening water crisis.",The worsening water crisis,0,,
但为了避免这一悲惨的结果，就必须在现在保护好穆斯林兄弟会的基本权利。,好穆斯林兄弟会的基本权利,"But in order to avoid this tragic outcome, the fundamental rights of the Muslim Brotherhood must be protected now.",Good Muslim Brotherhood basic rights,1,,Good
工具和值得注意的问题,值得注意的问题,Tools and noteworthy issues,Notable issues,0,,
他被要求将几瓶水拿到他此前不知道存在的房间，结果他看到了一群戴耳机的人正在听其他房间里发生着什么。,一群戴耳机的人,"He was asked to bring several bottles of water to a room he didn't know existed, and instead he saw a group of people wearing headphones listening to what was happening in other rooms.",A group of people wearing headphones,0,,
