S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
Three - time Grand Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton deserves to join him as a British sporting knight.,Three - time world Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton deserves to join him as a British sporting knight.,三届大满贯网球冠军安迪·穆雷 一级方程式冠军刘易斯·汉密尔顿理应加入他，成为英国体育骑士。,三届世界大满贯网球冠军安迪·穆雷 一级方程式冠军刘易斯·汉密尔顿理应加入他，成为英国体育骑士。,0,,
"This could be linked to their physical health or drugs prescribed to treat disorders , the researchers speculated.","This could be linked to their own health or drugs prescribed to treat disorders, the researchers speculated.",这可能与他们的身体健康或治疗疾病的药物有关，研究人员推测。,研究人员推测，这可能与他们自己的健康或用于治疗疾病的药物有关。,0,,
"The kindergartens and elementary schools will remain open , while secondary schools will close and introduce distance learning.","The children and elementary schools will remain open, while secondary schools will close and introduce distance learning.",幼儿园和小学将继续开放，而中学将关闭并引入远程学习。,儿童和小学将继续开放，而中学将关闭并引入远程学习。,0,,
"The home appliances and the book , audio and video industries grabbed the second and third positions on the list.","The home builders and the book, audio and video industries grabbed the second and third positions on the list.",家电和图书、音视频行业分列榜单第二、第三位。,房屋建筑商以及书籍，音频和视频行业在名单上占据了第二和第三位。,0,,
"The government has moved to cut taxes , support wages and offer jobs to spend in an effort to keep the economy going.","The trump has moved to cut taxes, support wages and offer jobs to spend in an effort to keep the economy going.",政府已采取行动减税，支持工资并提供就业机会，以保持经济运转。,特朗普已经开始减税，支持工资并提供就业机会，以保持经济运转。,0,,
President Donald Trump participated in head - to - head town halls Thursday night.,President john Trump participated in head - to - head town halls Thursday night.,唐纳德·特朗普总统周四晚上参加了头到头市政厅。,约翰特朗普总统周四晚上参加了头到头市政厅。,0,,
English defender Anton Ferdinand has left Queens Park Rangers by mutual contest.,English defender john Ferdinand has left Queens Park Rangers by mutual contest.,英格兰后卫安东·费迪南德通过相互竞争离开了女王公园巡游者队。,英格兰后卫约翰·费迪南德通过相互竞争离开了女王公园巡游者队。,0,,
A spokesman noted the app offered privacy features to help parents avoid such problems.,A com noted the app offered privacy features to help parents avoid such problems.,一位发言人指出，该应用程序提供了隐私功能，以帮助父母避免此类问题。,一位com指出，该应用程序提供了隐私功能，以帮助父母避免此类问题。,0,,
"Many companies are conducting road shows , holding national and regional conferences , and organizing exhibition and incentive trips.","Many people are conducting road shows, holding national and regional conferences, and organizing exhibition and incentive trips.",许多公司正在举办路演，举办国家和地区会议，并组织展览和奖励旅游。,许多人正在进行路演，举办国家和地区会议，并组织展览和奖励旅行。,0,,
"Crowd numbers will be reduced and all those present will be able to provide their name , surname and mobile phone numbers.","Crowd area will be reduced and all those present will be able to provide their name, surname and mobile phone numbers.",人群人数将减少，所有在场的人将能够提供他们的名字，姓氏和手机号码。,人群区域将减少，所有在场的人都将能够提供他们的姓名和手机号码。,0,,
