S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
China Literature Corporate released a White Book of 2020 Chinese Online Literature Going Global during the First Shanghai International Online Literature Week.,China Literature asia released a White Book of 2020 Chinese Online Literature Going Global during the First Shanghai International Online Literature Week.,阅文集团在首届上海国际网络文学周期间发布了《2020年中国网络文学走向世界》白皮书。,首届上海国际网络文学周期间，阅文亚洲发布了《2020年中国网络文学走向世界》白皮书。,0,,
"Children , growing up on the local news , still go missing every day.","Children, growing up on the same news, still go missing every day.",看着当地新闻长大的孩子们，仍然每天失踪。,孩子们，听着同样的新闻长大，仍然每天失踪。,1,,听着
Three - time Grand Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton deserves to join him as a British sporting knight.,Three - time world Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton deserves to join him as a British sporting knight.,三次网球大满贯得主安迪·穆雷f1冠军刘易斯·汉密尔顿理应与他一起成为英国体育骑士。,三次世界网球大满贯得主安迪·穆雷f1冠军刘易斯·汉密尔顿理应与他一起成为英国体育骑士。,0,,
"This could be linked to their physical health or drugs prescribed to treat disorders , the researchers speculated.","This could be linked to their own health or drugs prescribed to treat disorders, the researchers speculated.",研究人员推测，这可能与他们的身体健康状况或治疗疾病的药物有关。,研究人员推测，这可能与他们自身的健康状况或治疗疾病的药物有关。,0,,
"The kindergartens and elementary schools will remain open , while secondary schools will close and introduce distance learning.","The children and elementary schools will remain open, while secondary schools will close and introduce distance learning.",幼儿园和小学将继续开放，而中学将关闭并引入远程教育。,儿童和小学将继续开放，而中学将关闭并引入远程教育。,0,,
"The home appliances and the book , audio and video industries grabbed the second and third positions on the list.","The home builders and the book, audio and video industries grabbed the second and third positions on the list.",家电和图书、音像行业分列榜单第二和第三位。,房屋建筑商和图书、音频和视频行业分列榜单第二和第三位。,0,,
"The government has moved to cut taxes , support wages and offer jobs to spend in an effort to keep the economy going.","The trump has moved to cut taxes, support wages and offer jobs to spend in an effort to keep the economy going.",政府已经采取了减税、支持工资和提供就业机会来维持经济发展。,特朗普已经采取了减税、支持工资和提供就业机会来维持经济发展。,0,,
President Donald Trump participated in head - to - head town halls Thursday night.,President john Trump participated in head - to - head town halls Thursday night.,唐纳德·特朗普总统周四晚上参加了市政厅的正面交锋。,周四晚上，总统约翰·特朗普参加了市政厅的正面交锋。,0,,
English defender Anton Ferdinand has left Queens Park Rangers by mutual contest.,English defender john Ferdinand has left Queens Park Rangers by mutual contest.,英格兰后卫安东·费迪南德在双方的竞争中离开了女王公园巡游者。,英格兰后卫约翰·费迪南德在双方的竞争中离开了女王公园巡游者。,0,,
A spokesman noted the app offered privacy features to help parents avoid such problems.,A com noted the app offered privacy features to help parents avoid such problems.,一位发言人指出，这款应用程序提供了隐私功能，以帮助父母避免此类问题。,一家网站指出，这款应用提供了隐私保护功能，以帮助父母避免此类问题。,1,,保护
"Many companies are conducting road shows , holding national and regional conferences , and organizing exhibition and incentive trips.","Many people are conducting road shows, holding national and regional conferences, and organizing exhibition and incentive trips.",许多公司正在进行路演，举办全国性和地区性会议，组织展览和奖励旅行。,许多人正在举办路演，举办全国性和地区性会议，组织展览和奖励旅行。,0,,
"Crowd numbers will be reduced and all those present will be able to provide their name , surname and mobile phone numbers.","Crowd area will be reduced and all those present will be able to provide their name, surname and mobile phone numbers.",参加活动的人数将会减少，所有到场的人都可以提供自己的姓名和手机号码。,人群面积将被缩小，所有在场的人都可以提供自己的姓名和手机号码。,1,参加活动,
