S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
这样看来，她在商业和政治这两大职业领域中都有出色的表现，其魅力也不容小觑。,这样看来，她在商业和政治这两大职业领域中均有出色的表现，其魅力也不容小觑。,"In this way, she has excelled in two professions, business and politics, and her charisma is not to be underestimated.","In this way, she has excelled in two professions, business and politics, and her charisma is not to be underestimated.",0,,
这是一种其中通过克隆出原有产品的虚拟单位，从现有的房贷证券中衍生出来的复杂组合证券产品。,这是一种其中通过克隆出原有产品的虚拟单位，从已有的房贷证券中衍生出来的复杂组合证券产品。,It is a complex portfolio of securities derived from existing mortgage securities by cloning virtual units of the original product.,It is a complex portfolio of securities derived from existing mortgage securities by cloning virtual units of the original product.,0,,
这对于政府官员来说并不总是一件也让人舒服的事情，并且在公开敏感材料的问题上还存在着激烈的斗争。,这对于政府官员来说并不总是一件也让人舒服的事情，并且在公开敏感材料的问题上也存在着激烈的斗争。,"This is not always a comfortable experience for government officials, and there are fierce battles over the release of sensitive material.","This is not always comfortable for government officials, and there have been fierce battles over the release of sensitive material.",1,experience,
这些海滩让我们知道，团结就是力量，能够摧毁一切危险，不管它多么大。,这些海滩使我们知道，团结就是力量，能够摧毁一切危险，不管它多么大。,"These beaches let us know that unity is strength and can destroy all dangers, no matter how great.","These beaches remind us that unity is strength and can destroy all dangers, no matter how great.",0,,
这些数字并不能识别最优秀的环境友好型解决方案，只能揭示哪些公司目前排放了最多的温室气体。,这些数字并不能识别最优秀的环境友好型解决方案，只能揭示哪些公司当前排放了最多的温室气体。,"These numbers do not identify the best environmentally friendly solutions, only reveal which companies currently emit the most greenhouse gases.","These numbers do not identify the best environmentally friendly solutions, only reveal which companies currently emit the most greenhouse gases.",0,,
这些国家如今需要痛苦、深远的改革以实现经济繁荣，这既是目标，也是文化变革的先决条件。,这些国家现今需要痛苦、深远的改革以实现经济繁荣，这既是目标，也是文化变革的先决条件。,"These countries now need painful, far-reaching reforms to achieve economic prosperity, which is both a goal and a prerequisite for cultural change.","These countries now need painful, far-reaching reforms to achieve economic prosperity, both as a goal and as a prerequisite for cultural change.",0,,
这也是为什么欧洲议会在11月全票通过，只有当该行为规范具备法律约束力时才能解除对华武器禁售。,这也是为什么欧洲议会于11月全票通过，只有当该行为规范具备法律约束力时才能解除对华武器禁售。,That is why the European Parliament voted unanimously in November to lift arms sales to China only when the code of conduct becomes legally binding.,That is why the European Parliament voted unanimously in November to lift arms sales to China only when the code of conduct becomes legally binding.,0,,
这两大领域疲软已久，是周期动态中的主要拖累因素，在传统上，周期动态总会将美国带出暂时性的经济减速。,这两大领域疲软已久，是周期动态中的主要拖累因素，在传统上，周期动态总会将中国带出暂时性的经济减速。,These two areas have been weak for a long time and are the main drag on the cyclical dynamics that have traditionally pulled the US out of temporary slowdowns.,Both sectors have been weak for a long time and are major drags on the cyclical dynamics that have traditionally pulled China out of temporary slowdowns.,0,,
这一自利冲动可以从欧洲议会主席马丁·舒尔茨激烈的评论中一窥端倪。,这一自利冲动可以从欧洲议会主席马丁·舒尔茨猛烈的评论中一窥端倪。,"A glimpse of this self-interested impulse can be found in the fiery comments of Martin Schulz, the president of the European Parliament.","A glimpse of this self-interested impulse can be found in the fiery comments of Martin Schulz, the president of the European Parliament.",0,,
这一政治关系也许给这家银行续了几年性命，直到前后矛盾的零碎干预导致市场方案已经无从下手。,这一政治关系或许给这家银行续了几年性命，直到前后矛盾的零碎干预导致市场方案已经无从下手。,"This political connection may have kept the bank alive for a few years, until inconsistent and piecemeal interventions rendered the market plan unworkable.","This political connection may have kept the bank alive for a few years, until inconsistent and piecemeal interventions rendered the market plan unworkable.",0,,
这一回，问题仍不在于谁抛出了更好的政策或是更靠谱的想法，而在于演讲的表现。,这一回，问题仍不在于谁提出了更好的政策或是更靠谱的想法，而在于演讲的表现。,"This time, again, it's not about who has the better policies or the sounder ideas, it's about the presentation.","This time, again, it's not about who has the better policy or the sounder idea, it's about the presentation.",0,,
过去一年来，阿卜杜拉国王十分坚定地认为约旦人民应该在2012年之前获得自由公平选举的权利。,过去一年来，阿卜杜拉国王十分坚定地认为约旦公民应该在2012年之前获得自由公平选举的权利。,"Over the past year, King Abdullah has been very firm in his belief that the Jordanian people should have the right to free and fair elections by 2012.","Over the past year, King Abdullah has been very firm in his belief that Jordanian citizens should have the right to free and fair elections by 2012.",0,,
跟一个半世纪前的贝隆一样，2000年的普京承诺要驯服在前任鲍里斯?叶利钦时期恣意妄为的资本主义。,和一个半世纪前的贝隆一样，2000年的普京承诺要驯服在前任鲍里斯?叶利钦时期恣意妄为的资本主义。,"Like Mr Peron a century and a half earlier, Mr Putin in 2000 promised to tame the capitalism that had run amokay under his predecessor, Boris Yeltsin.","Like Mr Peron a century and a half earlier, Mr Putin in 2000 promised to tame the capitalism that had run amokay under his predecessor, Boris Yeltsin.",0,,
财政政策是显而易见的替代方案，但国会在最糟糕的时候选择了减税，这使得真正需要的时候不再有刺激空间。,财政政策是显而易见的替代方案，但社会在最糟糕的时候选择了减税，这使得真正需要的时候不再有刺激空间。,"Fiscal policy is the obvious alternative, but Congress opted for tax cuts at the worst possible time, leaving no room for stimulus when it was really needed.","Fiscal policy is the obvious alternative, but society has opted for tax cuts at the worst possible time, leaving no room for stimulus when it is really needed.",0,,
该项目于2014年启动，并已经在埃塞俄比亚和塞内加尔等两个非洲国家得到成功实施。,该项目在2014年启动，并已经在埃塞俄比亚和塞内加尔等两个非洲国家得到成功实施。,"The program was launched in 2014 and has already been successfully implemented in two African countries, Ethiopia and Senegal.","The program was launched in 2014 and has already been successfully implemented in two African countries, Ethiopia and Senegal.",0,,
该理由的支持者难以解释英国可以与欧盟缔结何种贸易和合作伙伴协定，更不用说这些协定如何能够优于当前安排了。,该理由的支持者难以解释美国可以与欧盟缔结何种贸易和合作伙伴协定，更不用说这些协定如何能够优于当前安排了。,"Supporters of this argument struggle to explain what trade and partnership agreements the UK could enter into with the EU, let alone how they could be superior to current arrangements.","Proponents of this argument struggle to explain what trade and partnership agreements the US could conclude with the EU, let alone how they could be superior to current arrangements.",1,enter into,conclude
该提议的逻辑是如果股东频繁买卖自身的股票，企业高管就被迫要在每季度都实现高收益，以确保股价不会下降。,该提议的逻辑是如果股东频繁买卖自身的股票，企业高管将被迫要在每季度都实现高收益，以确保股价不会下降。,"The logic of the proposal is that if shareholders frequently buy and sell their own stock, executives will be forced to deliver high returns every quarter to ensure that the share price does not fall.","The logic of the proposal is that if shareholders frequently buy and sell their own stock, executives will be forced to deliver high returns every quarter to ensure that the share price does not fall.",0,,
该合同将以标准普尔及蔡斯席勒住房价格指数进行结算，该指数源于我和同事蔡斯近20年前开发研究得出的学术成果。,该合同将以标准普尔及蔡斯席勒住房价格指数进行结算，该指数基于我和同事蔡斯近20年前开发研究得出的学术成果。,"The contract will be settled with the Standard & Poor's and Chase Shiller Home Price Index, which is based on research that my colleague Chase and I developed nearly 20 years ago.","The contract will be settled using the Standard & Poor's and Chase Shiller Home Price Index, which is based on research that my colleague Chase and I developed nearly 20 years ago.",0,,
话虽如此，结局肯定不会像电影那样戏剧化，因为美联储不像汉斯那样以接管市场为目标。,话虽如此，结局一定不会像电影那样戏剧化，因为美联储不像汉斯那样以接管市场为目标。,"That said, the ending will certainly not be movie-like, because the Fed doesn't aim to take over the market, as Hans did.","That said, the ending is bound to be less dramatic than the movie, because the Fed doesn't aim to take over the market like Hans did.",1,,dramatic
许多非洲国家利用过去十年实行了有效和可持续的经济政策，而这些政策带来了强劲的经济增长以及低通货膨胀。,许多非洲国家利用过去十年实行了高效和可持续的经济政策，而这些政策带来了强劲的经济增长以及低通货膨胀。,"Many African countries have used the past decade to implement effective and sustainable economic policies, which have resulted in strong economic growth and low inflation.","Many African countries have used the past decade to implement efficient and sustainable economic policies, which have resulted in strong economic growth and low inflation.",0,,
许多国家的银行系统也比以前更加可靠，而它们的公共和私人债务比率尽管有所上升，仍处于较低水平，偿债能力风险很小。,许多国家的银行系统已比以前更加可靠，而它们的公共和私人债务比率尽管有所上升，仍处于较低水平，偿债能力风险很小。,"The banking systems of many countries are also more reliable than before, while their public-private debt ratios, despite increases, remain low and pose little risk to solvency.","The banking systems of many countries have become more reliable than before, while their public and private debt ratios, despite their increase, remain low and pose little risk to solvency.",1,also,
许多国家仍然需要改善防卫并且落实联合国制定的16项有关反恐的文书，包括反对资助恐怖份子的公约。,许多国家依然需要改善防卫并且落实联合国制定的16项有关反恐的文书，包括反对资助恐怖份子的公约。,"Many countries still need to improve their defences and implement 16 UN counter-terrorism instruments, including the convention against the financing of terrorists.","Many countries still need to improve their defences and implement 16 UN counter-terrorism instruments, including the convention against the financing of terrorists.",0,,
要想解决这个问题，全球健康公民不仅需要体制支持，还需要获得更好的工具，来要求各方尊重他们的健康权。,要想解决这个问题，全球健康公民不仅需要体制支持，也需要获得更好的工具，来要求各方尊重他们的健康权。,"To solve this problem, global health citizens need not only institutional support, but also better tools to demand respect for their right to health.","To solve this problem, global health citizens need not only institutional support, but also better tools to demand respect for their right to health.",0,,
要想确保美联储的独立性这一全球范围内最重要的公共利益，奥巴马应该解除美联储核心角色之外的所有权力。,若想确保美联储的独立性这一全球范围内最重要的公共利益，奥巴马应该解除美联储核心角色之外的所有权力。,"To ensure the Fed's independence, which is the most important public good in the world, Mr Obama should remove all powers outside the central Fed's role.","If Mr Obama wants to ensure the Fed's independence, which is the world's most important public good, he should remove all but its central role.",1,powers outside,
虽然这场丑闻中的许多指控都是站不住脚的，但却已经成功令军方不敢再肆意挑战总理的权威了。,虽然这场丑闻中的很多指控都是站不住脚的，但却已经成功令军方不敢再肆意挑战总理的权威了。,"Although many of the allegations in the scandal are flimsy, it has succeeded in deterring the military from challenging the prime minister's authority.","Although many of the allegations in the scandal are flimsy, it has succeeded in deterring the military from challenging the prime minister's authority.",0,,
虽然经济起伏令人伤透脑筋，但过去50年为我们带来了前所未有的全球经济增长红利。,虽然经济起伏让人伤透脑筋，但过去50年为我们带来了前所未有的全球经济增长红利。,"While economic ups and downs have been nerve-wracking, the past 50 years have delivered unprecedented dividends of global economic growth.","While the ups and downs have been nerve-wracking, the past 50 years have delivered unprecedented dividends of global economic growth.",0,,
虽然无法证明企业以最小的代价实现了减排，但是证明这一点的可实行性。,虽然无法证明企业用最小的代价实现了减排，但是证明这一点的可实行性。,"Although it is not possible to prove that the enterprise has achieved emission reduction at the minimum cost, it is feasible to prove this.","Although it is not possible to prove that enterprises have achieved emission reduction with minimal cost, it is feasible to prove this.",0,,
虽然投资银行家们去年12月没有倾家荡产，今年又赚得盆盈钵满，但这只是枝节问题。,虽然投资银行家们去年12月没有倾家荡产，今年又挣得盆盈钵满，但这只是枝节问题。,"While investment bankers did not break the bank in December and are doing well again this year, that is a side issue.","While investment bankers did not break the bank in December and are doing well again this year, that is a side issue.",0,,
荷、比、卢经济联盟三国和其它几个欧盟小国反对由大国派人担任新的欧盟理事会主席。,荷、比、卢经济联盟三国及其它几个欧盟小国反对由大国派人担任新的欧盟理事会主席。,"The Netherlands, Belgium and several other small EU countries oppose the idea of a big country as the new council president.","The Netherlands, Belgium and Belgium Economic Union and several other small EU countries oppose the idea of a new Council president from a big country.",1,,Belgium Economic Union
若干年前，历史学家弗里茨·施特恩写过一本有关德国的书，书名是《对文化绝望的政治》。,若干年前，历史学家弗里茨·施特恩写过一本有关英国的书，书名是《对文化绝望的政治》。,"Some years ago, the historian Fritz Stern wrote a book about Germany called ""The Politics of Cultural Despair.""","Some years ago, the historian Fritz Stern wrote a book about Britain called ""The Politics of Cultural Despair.""",0,,
自从在1999年通过一场政变获得权力后，穆沙拉夫至少已经躲过了三次严重的暗伤图谋。,自从在1999年通过一场政变获得权力后，穆沙拉夫至少已经躲过了两次严重的暗伤图谋。,"Since taking power in a coup in 1999, Mr. Musharraf has survived at least three serious attempts to sabotage him.","Since taking power in a coup in 1999, Mr. Musharraf has survived at least two serious attempts to sabotage him.",0,,
联合利华从小农处收购原材料的比例较大，并承诺在2020年实现主要原材料100%来自可持续供应源。,联合利华从小农处收购原材料的比例较大，并承诺在2020年实现主要原材料90%来自可持续供应源。,Unilever buys a larger proportion of its raw materials from smallholder farmers and has committed to sourcing 100% of its primary raw materials from sustainable sources by 2020.,Unilever buys a larger proportion of its raw materials from smallholder farmers and has committed to sourcing 90% of its primary raw materials from sustainable sources by 2020.,0,,
而这一切也逐渐成为现实，因为布鲁塞尔峰会已经为在欧盟17+基础上建立财政联盟的打开了缺口。,而这一切也渐渐成为现实，因为布鲁塞尔峰会已经为在欧盟17+基础上建立财政联盟的打开了缺口。,"This is becoming a reality, as the Brussels summit has opened the door to a fiscal union based on the Euro 17 Plus.","This is coming to pass, as the Brussels summit has opened the door to a fiscal union based on the Euro 17 plus.",0,,
而欧洲，在美国的大力支持下，努力地制止了二十世纪九十年代的大屠杀并且随后帮助这些巴尔干国家进行了重建。,而欧洲，在美国的大力支持下，努力地制止了二十世纪八十年代的大屠杀并且随后帮助这些巴尔干国家进行了重建。,"Europe, with strong support from the United States, worked hard to stop the massacres of the 1990s and subsequently helped the Balkan countries rebuild.","Europe, with strong support from the United States, worked hard to stop the massacres of the 1980s and subsequently helped the Balkan countries rebuild.",0,,
而更大的市场为投资者和交易者提供了更大的进入激励，也给政府提供了更大的公共品供给激励。,而巨大的市场为投资者和交易者提供了更大的进入激励，也给政府提供了更大的公共品供给激励。,"And a larger market provides greater incentives for investors and traders to enter, as well as greater incentives for the government to supply public goods.","The huge market provides greater incentive for investors and traders to enter, and also provides greater incentive for the government to supply public goods.",0,,
而当年他描述的这一响应机制基本上就是2008年经济危机时美联储实施政策的预览。,而去年他描述的这一响应机制基本上就是2008年经济危机时美联储实施政策的预览。,The response he described was essentially a preview of what the Fed did during the 2008 financial crisis.,The response he described last year was essentially a preview of what the Fed did during the 2008 financial crisis.,0,,
而如果这一措施成为欧洲自身也非常需要的增长政策的开始，那么欧洲还可以通过拯救乌克兰拯救它自己。,而如果这一措施成为欧洲自身也非常需要的增长政策的开始，那么欧洲就可以通过拯救乌克兰拯救它自己。,"And if this is the start of a growth policy that Europe itself badly needs, it can also save itself by saving Ukraine.","And if this is the start of a growth policy that Europe itself badly needs, then Europe can save itself by saving Ukraine.",0,,
而如今的游行和示威只不过让人们隐约想起了过去那些时代，各地的政党也在大批量地流失党员。,而如今的游行和示威也不过让人们隐约想起了过去那些时代，各地的政党也在大批量地流失党员。,"Today's marches and demonstrations are only a faint reminder of those days, and political parties everywhere are losing members en masse.","Today's marches and demonstrations are only faintly reminiscent of a bygone era, and political parties everywhere are losing members en masse.",0,,
而在当下违约风险被消除之后，资金又大量从风险资产中流出，流入美国国债，以等待利空出尽。,而在当下违约风险被消除之后，资金则大量从风险资产中流出，流入美国国债，以等待利空出尽。,"Now that the risk of default has been removed, money has flowed out of risky assets and into US Treasuries, waiting for the market to empty.","Now that the risk of default has been removed, money has flowed out of risky assets and into US Treasuries, waiting for the market to empty.",0,,
而只有保证中央银行独立性才能构建一个合理而稳定政治秩序的观点并不仅限于1990年代的欧洲。,而只有保证中央银行独立性才能构建一个合理而稳定政治秩序的观点并不仅限于1960年代的欧洲。,And the idea that central-bank independence is the only way to build a rational and stable political order is not confined to Europe in the 1990s.,And the idea that a rational and stable political order could only be built by guaranteeing central bank independence was not confined to Europe in the 1960s.,0,,
而另一位叫阿莎的妇女试图从家里逃走，却被其夫捉回来残忍地割掉了鼻子和双耳。,而另一位叫阿莎的妇女试图从家里逃走，却被其夫抓回来残忍地割掉了鼻子和双耳。,"Another woman, Asha, tried to escape from her home but was caught by her husband who cut off her nose and ears.","Another woman, Asha, tried to escape from her home but was caught by her husband, who cut off her nose and ears.",0,,
而且，尽管德国同意英国保卫欧洲责任主要由北约承担的观点，但其欧洲参与观点的限制性更加严格。,而且，尽管法国同意英国保卫欧洲责任主要由北约承担的观点，但其欧洲参与观点的限制性更加严格。,"And while Germany shares the view that Britain's responsibility for defending Europe rests primarily with NATO, its view of European involvement is more restrictive.","And while France shares Britain's view that responsibility for defending Europe rests primarily with NATO, its view of European involvement is more restrictive.",0,,
美国的量化宽松不可能全球经常项目平衡如此大规模波动的原因，因为在近几年中美国的对外赤字并没有发生大变化。,美国的量化宽松不可能全球经常项目平衡如此大规模波动的原因，因为最近几年中美国的对外赤字并没有发生大变化。,"America's quantitative easing is unlikely to explain such large swings in the global current-account balance, because America's external deficit has not changed much in recent years.","America's quantitative easing cannot be the reason for such large swings in the global current-account balance, because America's external deficit has not changed much in recent years.",1,unlikely,
美国房产价格同样也以加速度下降，在许多地区每年下降超过10%。,美国房产价格同样也以加速度下降，在许多地区每年下降超过20%。,"American house prices are also falling at an accelerating rate, by more than 10% a year in many areas.","American house prices are also falling at an accelerating rate, by more than 20% a year in many areas.",0,,
美国总统特朗普放大了这些风险，他在外交政策上犯了许多错误，既没能处理好朝鲜危机，还威胁要废除伊朗核协议。,美国总统特朗普加大了这些风险，他在外交政策上犯了许多错误，既没能处理好朝鲜危机，还威胁要废除伊朗核协议。,"Those risks have been amplified by US President Donald Trump, who has made a number of foreign policy blunders, failing to manage the North Korean crisis and threatening to scrap the Iran nuclear deal.","Those risks have been heightened by President Trump, who has made a number of foreign policy blunders, failing to manage the North Korean crisis and threatening to scrap the Iran nuclear deal.",1,Donald,
美国就是由经济规模和政治状况截然不同的50个州组成的联盟，也能够差强人意的运行。,美国就是由经济规模与政治状况截然不同的50个州组成的联盟，也能够差强人意的运行。,"The United States is a union of 50 states of vastly different economic size and political status, and it can work just fine.","The United States is a union of 50 states with very different economic sizes and political conditions, and it can still work just fine.",1,,still
简而言之，美国等风雨飘摇的经济体所采用的该种货币政策将导致全球经济扭曲，继而引发多个国家政策上的连锁反应。,简而言之，中国等风雨飘摇的经济体所采用的该种货币政策将导致全球经济扭曲，继而引发多个国家政策上的连锁反应。,"In short, such a monetary policy in a wobbly economy such as the US would distort the global economy, with knock-on effects across multiple countries.","In short, such a monetary policy by a wobbly economy such as China would distort the global economy, with knock-on effects across multiple countries.",0,,
笃信货币政策的人则鼓吹另一种但也类似的观点，告诉大家稳定的货币增长可以避免剧烈的波动。,笃信货币政策的人则鼓吹另一种但也类似的观点，告诉大家稳定的货币增长可以避免激烈的波动。,"Monetary believers advocate a different, but similar, argument, that steady money growth avoids wild swings.","Monetary believers advocate a different, but similar, argument, that steady money growth can avoid wild swings.",0,,
稍稍挖掘一下就可以找到证据，围绕美国最严重的社会问题的处理方法一项令人瞩目的两党共识正在形成。,稍稍挖掘一下就可以找到证据，围绕中国最严重的社会问题的处理方法一项令人瞩目的两党共识正在形成。,A little digging reveals evidence that a remarkable bipartisan consensus is emerging around what to do about America's worst social problems.,A little digging reveals evidence that a remarkable bipartisan consensus is emerging around what to do about China's worst social problems.,0,,
相反，这种担心在遥远的未来一定会兑现，我们迟早会找不到工作。,相反，这种担心在遥远的未来肯定会兑现，我们迟早会找不到工作。,"On the contrary, this fear is bound to be fulfilled in the distant future, and sooner or later we will not be able to find a job.","On the contrary, this fear will surely be fulfilled in the distant future, and sooner or later we will not be able to find a job.",0,,
相反，这个法案是共和党的一切错误之处，甚至在一定程度上美国恶劣民主状况的集大成体。,相反，这个法案是共和党的一切错误之处，甚至在一定程度上美国恶劣民主情况的集大成体。,"Instead, it is the epitome of everything that is wrong with the Republicans and, to some extent, the abysmal state of American democracy.","On the contrary, it is the epitome of everything that is wrong with the Republicans and, to some extent, with America's bad democracy.",1,abysmal,
相反，美国、日本和西欧如今只占世界高财富家庭的66%，而2000年时占90%以上。,相反，美国、日本和西欧如今只占世界高财富家庭的66%，而2000年时占80%以上。,"By contrast, the United States, Japan and Western Europe now account for just 66 percent of the world's high-wealth households, down from more than 90 percent in 2000.","By contrast, the United States, Japan and Western Europe now account for just 66 percent of the world's high-wealth households, down from more than 80 percent in 2000.",0,,
相反，他变本加厉，多次暗示可能演变为全面全球贸易战的政策，这将给美国和世界其他国家带来灾难性后果。,相反，他变本加厉，多次暗示可能演变为全面全球贸易战的政策，这将给中国和世界其他国家带来灾难性后果。,"Instead, he doubled down, repeatedly hinting at policies that could spiral into a full-blown global trade war, with disastrous consequences for the United States and the rest of the world.","Instead, he doubled down, repeatedly hinting at policies that could spiral into a full-blown global trade war, with disastrous consequences for China and the rest of the world.",0,,
目前，美国每年允许大约100万在美国定居和工作，其中大部分为工作年龄人口。,目前，美国每年允许大约100万在美国定居或工作，其中大部分为工作年龄人口。,"Currently, about 1 million people, mostly working-age people, are allowed to settle and work in the United States each year.","Currently, about 1 million people, mostly working-age people, are allowed to settle or work in the United States each year.",0,,
目前安哲秀已经成为了该国所有反朴槿惠和反李明博势力的标杆，同时也对青年群体拥有极大吸引力。,目前安哲秀已经成为了该国所有反朴槿惠和反李明博势力的标杆，同时也对青年群体具有极大吸引力。,"Mr Ahn has become a beacon for all the anti-Park and anti-Lee forces in the country, as well as a magnet for young people.","Mr Ahn has become a beacon for all the anti-Park and anti-Lee forces in the country, as well as a magnet for young people.",0,,
由于高谈阔论的蛊惑，你要是相信欧盟已经单方面决定朝着解决这个问题的方向迈出重要一步也是情有可原。,由于高谈阔论的蛊惑，你要是相信欧盟曾经单方面决定朝着解决这个问题的方向迈出重要一步也是情有可原。,"Given the rhetoric, you could be forgiven for believing that the EU has unilaterally decided to take an important step towards solving the problem.","Given the rhetoric, you could be forgiven for believing that the EU had unilaterally decided to take an important step towards solving the problem.",0,,
由于药物遗传学药物定向于肿瘤的某种突变，因此它不一定对其他突变有效。,由于生物遗传学药物定向于肿瘤的某种突变，因此它不一定对其他突变有效。,"Because pharmacogenetic drugs target certain mutations in tumors, they may not be effective against other mutations.","Because biogenetic drugs target certain mutations in tumors, they may not be effective against other mutations.",0,,
由于能够激励经济增长促进性产业的发展这一简单的理由，货币估值偏低成为推动经济增长的如此强大的工具。,由于能够激励经济增长促进性产业的发展这一简单的理由，货币估值偏低成为驱动经济增长的如此强大的工具。,An undervalued currency is such a powerful tool for boosting economic growth for the simple reason that it stimulates the growth of the sex industry.,"An undervalued currency is such a powerful tool for driving economic growth, for the simple reason that it stimulates the growth of the sex industry.",0,,
由于没有加入《京都议定书》对废气排放进行限制，两国都被看作是正在引起对石油的不可满足的需求。,由于没有加入《京都议定书》对尾气排放进行限制，两国都被看作是正在引起对石油的不可满足的需求。,"By not joining the Kyoto Protocol to limit emissions, both countries are seen as creating an insatiable demand for oil.","By not joining the Kyoto Protocol to limit emissions, both countries are seen as creating an insatiable demand for oil.",0,,
由于成本回收的周期很长，市场规模小及缺乏消费信贷的支持，私营企业同往常一样对这项业务不予插足。,由于资本回收的周期很长，市场规模小及缺乏消费信贷的支持，私营企业同往常一样对这项业务不予插足。,"Because of the long cycle of cost recovery, the small size of the market and the lack of consumer credit, the private sector has as usual stayed out of the business.","Because of the long recovery cycle, the small size of the market and the lack of consumer credit, the private sector, as usual, has stayed out of the business.",0,,
现在，轮到欧洲来面对现实，采取行动，维护欧元，乃至欧盟自身的稳定。,现在，轮到欧洲来面对现实，采取行动，保护欧元，乃至欧盟自身的稳定。,Now it is up to Europe to face the music and take action to preserve the stability of the euro and the EU itself.,Now it is up to Europe to face the music and take action to protect the stability of the euro and the EU itself.,0,,
现在需要日本民众赋予他这种权力，有效结束长达二十年经济停滞和地缘政治地位低下的现状。,现在需要日本民众赋予他这种权力，有效结束长达三十年经济停滞和地缘政治地位低下的现状。,Now it is up to the Japanese people to give him that power and effectively end two decades of economic stagnation and geopolitical inferiority.,Now it is up to the Japanese people to give him that power and effectively end three decades of economic stagnation and geopolitical inferiority.,0,,
独裁政权，尤其是存在严重的收入和财富分配不均现象的独裁政权，从本质上就造成了一个恣意、不可预测和不稳定的风险。,独裁政权，尤其是存在严重的收入和财富分配不均现象的独裁政权，在本质上就造成了一个恣意、不可预测和不稳定的风险。,"Dictatorships, especially those with high inequality of income and wealth distribution, inherently create a risk of willfulness, unpredictability, and instability.","Dictatorships, especially those with high inequality of income and wealth distribution, inherently create a risk of willfulness, unpredictability, and instability.",0,,
特别是在欧洲，广泛的一系列改革能够弥补与美国日益拉大的效率差距。,特别是在欧洲，广泛的一系列改革能够弥补和美国日益拉大的效率差距。,"In Europe, in particular, a broad set of reforms could close the widening efficiency gap with the US.","In Europe, in particular, a broad set of reforms could close the widening efficiency gap with America.",0,,
牛津大学互联网研究所针对东非宽带的研究表明，很多穷人对网络可能知之甚少，也没有人为其提供联网服务。,牛津大学互联网研究所针对南非宽带的研究表明，很多穷人对网络可能知之甚少，也没有人为其提供联网服务。,A study of broadband in East Africa by the Oxford Internet Institute suggests that many poor people may have little or no access to the Internet.,A study of broadband in South Africa by the Oxford Internet Institute suggests that many poor people may have little knowledge of the Internet and no access to it.,1,,knowledge of
然而对于一个典型的非洲国家来说，这已经相当于人均国民收入的10%，也远远超过了教育预算所能覆盖的范围。,然而对于一个典型的非洲国家来说，这已经相当于人均国民收入的20%，也远远超过了教育预算所能覆盖的范围。,"Yet for a typical African country, this is equivalent to 10% of national income per head, and far more than the education budget can cover.","Yet for a typical African country, this is equivalent to 20% of national income per head, and far more than the education budget can cover.",0,,
然而如今，到过东京的人都发现处处繁荣景象，商场办公楼热闹非凡，饭店人满如潮，人们都穿着纽约巴黎式的新潮服装。,然而如今，到过东京的人都发现处处繁荣景象，商场办公楼热闹非凡，酒店人满如潮，人们都穿着纽约巴黎式的新潮服装。,"Today, however, visitors to Tokyo find prosperity everywhere. Shopping malls and office buildings are bustling, restaurants are full, and people are wearing trendy New York Parisian clothes.","Today, however, visitors to Tokyo find prosperity everywhere, with bustling shopping malls and office buildings, crowded hotels and people wearing trendy New York Parisian clothes.",0,,
然则欧元区虽然即将拥有更为可靠先进的隔离病房，但要从此不再受到金融传染病的折磨，就要建立一个真空隔离带才行。,然则欧元区虽然即将拥有更为可靠先进的隔离病房，但要从此不再受到金融传染病的折磨，就要设立一个真空隔离带才行。,"But while the euro zone is about to have a more reliable and sophisticated isolation ward, it will need a vacuum if it is not to suffer from financial contagion.","But if the euro zone is to have a more reliable and sophisticated isolation ward, it will need a vacuum if it is not to suffer from financial contagion.",0,,
激进的巴勒斯坦以及黎巴嫩人知道，抓获一名以色列士兵或者平民要么导致冲突，要么就是交换战俘的有价值的谈判筹码。,激进的巴勒斯坦以及黎巴嫩人知道，捕获一名以色列士兵或者平民要么导致冲突，要么就是交换战俘的有价值的谈判筹码。,Militant Palestinians and Lebanese know that capturing an Israeli soldier or civilian can either lead to conflict or be a valuable bargaining chip in a prisoner swap.,Militant Palestinians and Lebanese know that capturing an Israeli soldier or civilian can either lead to conflict or be a valuable bargaining chip in exchange for prisoners.,0,,
波兰可能会发现它和现欧盟的其它大小相近的国家在安全及其它方面有着共同的利益。,波兰可能会发现它和现欧盟的其他大小相近的国家在安全及其它方面有着共同的利益。,Poland may find that it shares security and other interests with other similar-sized countries in what is now the EU.,Poland may find that it shares security and other interests with other similar-sized countries in what is now the EU.,0,,
法国引导利比亚运作，并试图对伊朗实施更严厉的制裁，正如其提供对联合国在科特迪瓦的支持一样。,法国引导利比亚运作，并企图对伊朗实施更严厉的制裁，正如其提供对联合国在科特迪瓦的支持一样。,"France steered Libya and tried to impose tougher sanctions on Iran, just as it supported the UN in Ivory Coast.","France steered Libya and tried to impose tougher sanctions on Iran, just as it supported the UN in Cote d 'Ivoire.",0,,
毫无疑问，今天合作的空间更大，这对欧元是有利的。,毫无疑问，今天合作的空间更大，这对美元是有利的。,"There is no doubt that there is more room for cooperation today, which is good for the euro.","There is no doubt that there is more room for cooperation today, which is positive for the dollar.",0,,
