S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
如果欧盟要制定一项针对新兴大国的成功政策，那么它必须用这些国家能理解的战略性语言进行交流。,一项针对新兴大国的成功政策,"If the EU is to develop a successful policy towards emerging powers, it must communicate in strategic language that these countries can understand.",A successful policy against emerging powers,0,,
如果是后者，那么最好的选择莫过于把这笔额外收入积攒起来，或者退而求其次，用它来偿还国家债务。,这笔额外收入,"If the latter, the best option is to accumulate this extra income, or use it to pay off the national debt.",This additional income,0,,
如有必要，政府还能处理地方政府在中央当局的鼓励下在2008和2009年增加的过多债务。,中央当局的鼓励,"If necessary, the Government was also able to deal with excessive debt increased by local governments in 2008 and 2009 with the encouragement of the central authorities.",Encouragement by the central authorities,0,,
如今，拉丁美洲已经有14个民主政体国家允许总统连任，其中7个国家规定总统可以连任，另外7个允许隔届当选。,民主政体国家,"Today, 14 democracies in Latin America allow presidents to be re-elected, seven of which allow presidents to be re-elected and seven to alternate terms.",Democracies,0,,
如今，我们必须将可持续发展纳入主流经济学，厘清现在和将来作为与不作为的成本，从而将理论付诸实践。,作为与不作为的成本,"Today, we must put theory into practice by integrating sustainable development into mainstream economics and clarifying the costs of action and inaction now and in the future.",The cost of being and not acting,0,,
如今，国大党本身是连任两届的现任政府，其党员丑闻缠身，给人们的印象是无用、无能、腐败。,连任两届的现任政府,"Today, the Congress itself is a two-term current government, and its membership is riddled with scandals, giving the impression of uselessness, incompetence and corruption.",The current government for two consecutive terms,1,,consecutive
如今，因为特朗普的突然翻脸，伊朗和美国发生对抗的可能性死灰复燃，而这必然会加强伊朗代理力量的决心。,特朗普的突然翻脸,"Now, because of Trump's sudden reversal, the possibility of confrontation between Iran and the United States has revived, which will inevitably strengthen the determination of Iran's proxy power.",Trump's sudden turnaround,0,,
教皇保罗二世,保罗二世,Pope Paul II,Paul II,0,,
基础设施投资是特朗普日程的重要组成部分，放权给州也是美国共和党的流行做法，因此，美国绝对有采取这一方针的空间。,采取这一方针的空间,"Infrastructure investment is an important part of Trump's agenda, and decentralization to states is a popular practice for Republicans, so there is definitely room for the U.S. to take that approach.",There is room for this approach,0,,
在那样一个世界里，美国不是盛气凌人地面对所有国家独自发号施令，也不是只着眼于谋取狭隘的企业利润。,狭隘的企业利润,"In such a world, the United States is not domineering and dictates to all countries alone, nor is it focused solely on making narrow corporate profits.",Narrow corporate profits,0,,
在此过程中，这一概念获得了一些新的标签。,一些新的标签,"Along the way, the concept gained some new labels.",Some new labels,0,,
在最坏情形中，全球气候政策这一概念将价值全无，几十年的气候警告将让位给宿命论。,全球气候政策这一概念,"In the worst-case scenario, the concept of global climate policy would be of no value, and decades of climate warnings would give way to fatalism.",The concept of global climate policy,0,,
在我看来，作为一名教授首先要有对自己具有重要性的东西需要确认，然后就必须去确认它。,对自己具有重要性的东西,"In my opinion, as a professor, you must first have something important to you to confirm, and then you must confirm it.",Something important to yourself,0,,
在巴勒斯坦，一个由民主选举产生的总统给新的和平机会带来了希望。,一个由民主选举产生的总统,"In Palestine, a democratically elected President offers hope for a new chance for peace.",A democratically elected president,0,,
在了解市政资产的市场价值后，健全资产管理的下一步就是要了解城市从收入和资产价格上涨中获得的收益是什么量级的。,市政资产的市场价值,"Once you understand the market value of municipal assets, the next step in sound asset management is to understand the magnitude of the city's gains from rising income and asset prices.",The market value of municipal assets,0,,
在一个增长缓慢，债务高企，分配压力巨大的世界，通货膨胀究竟是死了还是仅仅休眠是一个重要问题。,压力巨大的世界,"In a world of slow growth, high debt, and enormous distributive pressures, whether inflation is dead or just dormant is an important question.",A world of great pressure,0,,
受世界金融危机影响最小的几个国家之一,世界金融危机影响,One of the few countries least affected by the world financial crisis,Impact of the world financial crisis,0,,
因此，还需要欧洲诸国共同承担一些责任，并采取措施大幅延缓难民流，同时保护这些逃离冲突和死亡的人的人权。,这些逃离冲突和死亡的人,"Therefore, some responsibilities need to be shared by European countries and measures to significantly slow refugee flows, while protecting the human rights of those fleeing conflict and death.",These are those fleeing conflict and death,0,,
与前南斯拉夫国际刑事法庭的通力合作,前南斯拉夫国际刑事法庭,Full cooperation with the International Criminal Tribunal for the Former Yugoslavia,International Criminal Tribunal for the Former Yugoslavia,0,,
同样，另一个经常被提到的战略则是公私伙伴关系，但这可能也不会像标榜的那样有益。,另一个经常被提到的战略,"Similarly, another strategy that is often cited is public-private partnerships, but this may not be as beneficial as advertised.",Another oft-mentioned strategy,0,,
同样重要的是，作为邻国，伊朗是土耳其的传统贸易伙伴，每年贸易往来超过150亿美元。,土耳其的传统贸易伙伴,"Equally important, as a neighbor, Iran is Turkey's traditional trading partner, trading more than $15 billion a year.",Turkey's traditional trading partner,0,,
同时，新的一代政治领导人的涌现，让被认为是对政治玩世不恭的法国人看起来重新获得了对政治独特的热情。,对政治独特的热情,"At the same time, the emergence of a new generation of political leaders has made it seem that Frenchmen, who are considered cynical about politics, have regained their unique passion for politics.",A unique passion for politics,0,,
即使那些没有陷于金融危机的国家也会发现，由于税收所得的下降，外汇储备正在崩溃，财政赤字激增。,那些没有陷于金融危机的国家,Even those countries that are not caught up in a financial crisis will find that foreign exchange reserves are collapsing and fiscal deficits are soaring due to falling tax revenues.,Countries that are not in the midst of a financial crisis,0,,
即使3月在超过一百座城市拘留成千上万名反腐示威民众后，特朗普政府也仅仅发表了一份温和的声明。,成千上万名反腐示威民众,"Even after detaining thousands of anti-corruption demonstrators in more than a hundred cities in March, the Trump administration issued only a modest statement.",Thousands of anti-corruption demonstrators,0,,
其实不管对经济政策还是高层决策人物，金融市场藐视并非一朝一夕，现在我们应该思考，怎样才能打破这一现象。,高层决策人物,"Financial markets' contempt for economic policy and high-level decision-makers has not happened overnight, and now we should think about how to break this phenomenon.",High-level decision-makers,0,,
但是，美国在此立场上的改变，并不意味这美国和欧洲已经就气候问题达成了一致的协议。,美国在此立场上的改变,But a change in U.S. position does not mean that the U.S. and Europe have reached an agreement on climate.,A change in U.S. position on this,0,,
确定同盟国战后对日领土疆界的基本立场的1943年开罗宣言,对日领土疆界,"The Cairo Declaration of 1943, which established the basic position of the Allies on the territorial boundaries of Japan after the war",Territorial boundaries vis-à-vis Japan,1,,vis-à-vis
但是，当仅仅情况发生时，大规模政策应对措施永远会产生意料外的后果，这些后果常常成为下一场大危机的祸根。,政策应对措施,"But when only happens, large-scale policy responses always have unintended consequences that often become the bane of the next big crisis.",Policy responses,0,,
但是，到目前为止，用公平和适当的方式分担全球安全责任的事情还没有发生过。,全球安全责任,"So far, however, no equitable and appropriate sharing of responsibility for global security has happened.",Global security responsibility,0,,
但尽管一战历史健忘症在印度各地非常普遍，但百年纪念日终于迫使人们重新思考那段历史。,百年纪念日,"But while World War I history amnesia is prevalent across India, the centenary is finally forcing people to rethink that history.",Centennial,0,,
但与此同时，德国也拥有自身所需的所有杠杆，足以实施该国心中为欧洲制定的促进稳定型改革。,为欧洲制定的促进稳定型改革,"But at the same time, Germany has all the levers it needs to implement the stability-promoting reforms it has in mind for Europe.",Pro-stability reforms for Europe,0,,
令人难过的是，全球变暖还会使这次海啸受灾国中的一部分遭到损害，像马尔代夫这样地势低洼的岛国将会被淹没。,像马尔代夫这样地势低洼的岛国,"Sadly, global warming will also damage some of the tsunami-affected countries, including low-lying island nations like the Maldives.",A low-lying island nation like the Maldives,0,,
代表执政联盟参选的基督教民主党候选人爱德华多·弗雷是过去20年间智利四任总统中受欢迎程度最低的一个。,智利四任总统,"Eduardo Frey, the Christian Democratic candidate representing the ruling coalition, is the least popular of Chile's four presidents over the past 20 years.",Four presidents of Chile,0,,
他关于英语民族道德优越性的浪漫理想在他的时代就已属于迂腐，从今天看更是一种自大的荒谬。,英语民族道德优越性,"His romantic ideal of the moral superiority of the English-speaking nation was pedantic in his time, and it is even more arrogant absurd today.",The moral superiority of the English-speaking nation,0,,
他们认为，他会做出有利于美国的事情，不会陷入棘手的道德困境，或因为要为世界其他国家负责的大责任而分心。,世界其他国家,"They believe that he will do things that benefit the United States, without getting bogged down in thorny moral dilemmas or being distracted by a big responsibility to take responsibility for the rest of the world.",The rest of the world,0,,
事实上，只有当巴基斯坦不再为美国而战，当地武装份子才不会认为这是一场反对外来干涉的神圣战争。,当地武装份子,"In fact, only if Pakistan stopped fighting for the United States would local militants not see it as a holy war against foreign interference.",Local militants,0,,
乌克兰人是位于分水岭的人民，那就是说，我们生活在一个大分水岭的其中一端。,位于分水岭的人民,"Ukrainians are a people at a watershed, that is, we live at one end of a great divide.",People at the watershed,0,,
这段高增长时期的城市化和现代部门,城市化和现代部门,Urbanization and modern sector during this period of high growth,Urbanization and modern sector,0,,
当前对金融资产过度需求所引发的供需缺口,金融资产过度需求,The gap between supply and demand caused by the current excessive demand for financial assets,Excessive demand for financial assets,0,,
第一次金融深化和全球化浪潮,第一次金融深化,The first wave of financial deepening and globalization,The first financial deepening,0,,
两名警察强奸的妇女,两名警察,Two women raped by police,Two policemen,0,,
2002年，小布什因为其在2001年9月11日恐怖袭击后的反应而饱受赞誉。,2001年9月11日,"In 2002, George W. Bush was credited with his response to the terrorist attacks of September 11, 2001.",11 September 2001,0,,
首先，它必须在其他关键事务上与欧盟开展强劲的合作，比如安全、外交和气候政策。,其他关键事务,"First, it must work strongly with the EU on other key issues, such as security, foreign affairs and climate policy.",Other critical matters,0,,
隐藏在森林里的神枪手瞄准开枪，只是这一次他们的目标不是黑熊，而是齐奥塞斯库本人。,隐藏在森林里的神枪手,"The sharpshooters hidden in the forest aim and shoot, only this time their target is not the black bear, but Ceausescu himself.",Sharpshooter hidden in the forest,0,,
银行面临着更高的资本准备金的要求，这迫使他们根据自身所拥有的资源，而不得不减少对外借贷。,自身所拥有的资源,"Banks face higher capital reserve requirements, which force them to borrow less based on the resources they have.",Resources you own,0,,
那种从太空看到的地球图像具有深刻的心理影响，并且我们都看到了这种影响。,那种从太空看到的地球图像,"That kind of image of Earth seen from space has a profound psychological impact, and we've all seen it.",That kind of image of the Earth as seen from space,0,,
通过这一程序，增长合作战略的各个部分得以被识别、评估和组装。,增长合作战略的各个部分,"Through this process, the various components of the growth cooperation strategy are identified, evaluated and assembled.",The various parts of the growth cooperation strategy,0,,
通过基于技能的研讨班和假新闻识别运动，我们试图用能够辨别俄罗斯伪造的消息的工具来武装人民。,新闻识别运动,"Through skills-based workshops and fake news identification campaigns, we try to arm people with tools that can discern fake Russian news.",News identification campaign,0,,
这项原则被写入了很多国际文件，其中最早的是1948年发表的《世界人权宣言》。,很多国际文件,"This principle has been enshrined in many international documents, the earliest of which is the Universal Declaration of Human Rights, promulgated in 1948.",A lot of international documents,0,,
这里曾经是举世公认的创新发源地，而如今，这座全球首屈一指的科技枢纽正在日益受到质疑和怨恨。,这座全球首屈一指的科技枢纽,"Once recognized as the birthplace of innovation, the world's premier tech hub is increasingly being questioned and resented.",The world's premier technology hub,0,,
可能限制非什叶派妇女权利的即将表决的法案,什叶派妇女权利,Upcoming bills that could restrict the rights of non-Shiite women,Shia women's rights,0,,
这让像萨尔科奇那样的欧洲央行的批评者安慰，并且给他们压力，由于欧洲央行通胀的偏向对欧元的影响而放弃之。,像萨尔科奇那样的欧洲央行的批评者,This comforts critics of the ECB like Sarkozy and puts pressure on them to abandon it because of the impact of the ECB's inflationary bias on the euro.,Critics of the ECB like Sarkozy,0,,
这样看来，她在商业和政治这两大职业领域中都有出色的表现，其魅力也不容小觑。,商业和政治这两大职业领域,"In this way, she has excelled in both professional fields of business and politics, and her charm cannot be underestimated.",Business and politics: two career fields,0,,
从现有的房贷证券中衍生出来的复杂组合证券产品,现有的房贷证券,A complex portfolio of securities products derived from existing mortgage securities,Existing mortgage securities,0,,
这对于政府官员来说并不总是一件也让人舒服的事情，并且在公开敏感材料的问题上还存在着激烈的斗争。,公开敏感材料的问题,"This is not always a comfortable thing for government officials, and there is a fierce struggle over the disclosure of sensitive material.",Issues with disclosure of sensitive material,1,,Issues
这些数字并不能识别最优秀的环境友好型解决方案，只能揭示哪些公司目前排放了最多的温室气体。,最优秀的环境友好型解决方案,"These numbers do not identify the best environmentally friendly solutions, but only which companies currently emit the most greenhouse gases.",The best environmentally friendly solution,0,,
这些国家如今需要痛苦、深远的改革以实现经济繁荣，这既是目标，也是文化变革的先决条件。,文化变革的先决条件,"These countries today need painful, far-reaching reforms to achieve economic prosperity, both as a goal and as a prerequisite for cultural change.",A prerequisite for cultural change,0,,
这两大领域疲软已久，是周期动态中的主要拖累因素，在传统上，周期动态总会将美国带出暂时性的经济减速。,周期动态中的主要拖累因素,"These two areas have been weak for a long time and are the main drags on cyclical dynamics, which have traditionally brought the US out of a temporary economic slowdown.",The main drag factor in cyclical dynamics,1,,factor
欧洲议会主席马丁·舒尔茨激烈的评论中一窥端倪,欧洲议会主席,"The President of the European Parliament, Martin Schulz, got a glimpse of the fiery comments",President of the European Parliament,0,,
这一政治关系也许给这家银行续了几年性命，直到前后矛盾的零碎干预导致市场方案已经无从下手。,前后矛盾的零碎干预,"This political relationship may have given the bank a few years of life, until inconsistent piecemeal interventions made it impossible to start with a market solution.",Inconsistent piecemeal interventions,0,,
自由公平选举的权利,自由公平选举,The right to free and fair elections,Free and fair elections,0,,
财政政策是显而易见的替代方案，但国会在最糟糕的时候选择了减税，这使得真正需要的时候不再有刺激空间。,显而易见的替代方案,"Fiscal policy is the obvious alternative, but Congress opted for tax cuts at the worst of time, leaving no room for stimulus when it was really needed.",The obvious alternative,0,,
该项目于2014年启动，并已经在埃塞俄比亚和塞内加尔等两个非洲国家得到成功实施。,埃塞俄比亚和塞内加尔等两个非洲,"The project was launched in 2014 and has already been successfully implemented in two African countries, including Ethiopia and Senegal.","Two Africas, Ethiopia and Senegal",1,countries,
该理由的支持者难以解释英国可以与欧盟缔结何种贸易和合作伙伴协定，更不用说这些协定如何能够优于当前安排了。,何种贸易和合作伙伴协定,"Proponents of this argument struggle to explain what kind of trade and partnership agreements the UK could conclude with the EU, let alone how they can be superior to current arrangements.",What kind of trade and partnership agreements,0,,
该合同将以标准普尔及蔡斯席勒住房价格指数进行结算，该指数源于我和同事蔡斯近20年前开发研究得出的学术成果。,蔡斯席勒住房价格指数,"The contract will be settled using the S&P and Chase Schiller Housing Price Index, which is based on academic research developed by my colleague Chase and I nearly 20 years ago.",Chase Schiller Housing Price Index,0,,
许多非洲国家利用过去十年实行了有效和可持续的经济政策，而这些政策带来了强劲的经济增长以及低通货膨胀。,强劲的经济增长以及低通货膨胀,Many African countries have used the past decade to implement effective and sustainable economic policies that have led to strong economic growth and low inflation.,Strong economic growth and low inflation,0,,
许多国家的银行系统也比以前更加可靠，而它们的公共和私人债务比率尽管有所上升，仍处于较低水平，偿债能力风险很小。,公共和私人债务,"Many countries also have more reliable banking systems than before, while their public-private debt ratios, despite their rise, remain at low levels and pose little risk to their solvency.",Public and private debt,0,,
要想解决这个问题，全球健康公民不仅需要体制支持，还需要获得更好的工具，来要求各方尊重他们的健康权。,全球健康公民,"To address this issue, global health citizens need not only institutional support, but also better tools to demand respect for their right to health.",Global Citizen of Health,0,,
要想确保美联储的独立性这一全球范围内最重要的公共利益，奥巴马应该解除美联储核心角色之外的所有权力。,要想确保美联储的独立性,"To ensure the Fed's independence, the world's most important public interest, Obama should remove all powers outside of the Fed's core role.",To ensure the independence of the Fed,0,,
虽然这场丑闻中的许多指控都是站不住脚的，但却已经成功令军方不敢再肆意挑战总理的权威了。,这场丑闻中的许多指控,"While many of the accusations in the scandal are untenable, they have succeeded in deterring the military from challenging the prime minister's authority again.",Many allegations in this scandal,0,,
虽然经济起伏令人伤透脑筋，但过去50年为我们带来了前所未有的全球经济增长红利。,全球经济增长红利,"While the ups and downs of the economy are nerve-wracking, the past 50 years have brought us unprecedented global economic growth dividends.",Global economic growth dividend,0,,
卢经济联盟三国和其它几个欧盟小国,其它几个欧盟小国,The three countries of the Rwanda Economic Union and several other small EU countries,Several other small EU countries,0,,
若干年前，历史学家弗里茨·施特恩写过一本有关德国的书，书名是《对文化绝望的政治》。,一本有关德国的书,"A few years ago, the historian Fritz Stern wrote a book about Germany called The Politics of Cultural Despair.",A book about Germany,0,,
自从在1999年通过一场政变获得权力后，穆沙拉夫至少已经躲过了三次严重的暗伤图谋。,三次严重的暗伤图谋,"Since gaining power in a coup in 1999, Musharraf has escaped at least three serious plots.",Three serious assassination attempts,1,plots,assassination attempts
联合利华从小农处收购原材料的比例较大，并承诺在2020年实现主要原材料100%来自可持续供应源。,联合利华从小农处收购原材料的比例,Unilever buys a significant proportion of raw materials from smallholders and has committed to sourcing 100% of its primary raw materials from sustainable sources by 2020.,The proportion of raw materials Unilever buys from smallholder farmers,0,,
而欧洲，在美国的大力支持下，努力地制止了二十世纪九十年代的大屠杀并且随后帮助这些巴尔干国家进行了重建。,美国的大力支持,"Europe, with strong support from the United States, worked hard to stop the massacres of the nineties and subsequently helped these Balkan countries to rebuild.",Strong support from the United States,0,,
而更大的市场为投资者和交易者提供了更大的进入激励，也给政府提供了更大的公共品供给激励。,更大的公共品供给,"Larger markets provide greater incentives for investors and traders to enter, and greater incentives for governments to supply public goods.",Greater supply of public goods,0,,
而当年他描述的这一响应机制基本上就是2008年经济危机时美联储实施政策的预览。,2008年经济危机,The response he described was basically a preview of the Fed's policy during the 2008 economic crisis.,Economic crisis of 2008,0,,
欧洲自身也非常需要的增长政策的开始,欧洲自身也非常需要的增长政策,The beginning of growth policies that Europe itself is much needed,Growth policies are badly needed in Europe itself,0,,
而如今的游行和示威只不过让人们隐约想起了过去那些时代，各地的政党也在大批量地流失党员。,如今的游行和示威,"Today's marches and demonstrations are only a vague reminder of a bygone era, when political parties everywhere were losing members in large numbers.",Today's marches and demonstrations,0,,
而只有保证中央银行独立性才能构建一个合理而稳定政治秩序的观点并不仅限于1990年代的欧洲。,中央银行独立性,The idea that a rational and stable political order can only be constructed by guaranteeing the independence of central banks is not limited to Europe in the 1990s.,Central bank independence,0,,
而另一位叫阿莎的妇女试图从家里逃走，却被其夫捉回来残忍地割掉了鼻子和双耳。,另一位叫阿莎的妇女,"Another woman, Asha tried to escape from her home, but her husband came back and brutally cut off her nose and ears.",Another woman named Asha,0,,
美国房产价格同样也以加速度下降，在许多地区每年下降超过10%。,美国房产价格,"U.S. home prices have also been falling at an accelerated rate, falling by more than 10 percent a year in many areas.",U.S. property prices,0,,
美国总统特朗普放大了这些风险，他在外交政策上犯了许多错误，既没能处理好朝鲜危机，还威胁要废除伊朗核协议。,伊朗核协议,"U.S. President Donald Trump has amplified those risks, making many foreign policy mistakes, failing to handle the North Korean crisis and threatening to scrap the Iran nuclear deal.",Iran nuclear deal,0,,
美国等风雨飘摇的经济体所采用的该种货币政策,美国等风雨飘摇的经济体,This kind of monetary policy is used by stormy economies such as the United States,Stormy economies such as the United States,0,,
笃信货币政策的人则鼓吹另一种但也类似的观点，告诉大家稳定的货币增长可以避免剧烈的波动。,笃信货币政策的人,"Proponents of monetary policy advocate another, but similar, view that stable monetary growth avoids sharp fluctuations.",People who believe in monetary policy,0,,
围绕美国最严重的社会问题的处理方法,美国最严重的社会问题,An approach to the most serious social problems in the United States,The most serious social problem in the United States,0,,
甚至在一定程度上美国恶劣民主状况的集大成体,美国恶劣民主状况,It is even to some extent the sum of the bad state of democracy in the United States,The state of American democracy is bad,0,,
相反，美国、日本和西欧如今只占世界高财富家庭的66%，而2000年时占90%以上。,世界高财富家庭,"By contrast, the United States, Japan and Western Europe now account for only 66 percent of the world's high-wealth households, up from more than 90 percent in 2000.",High-wealth families in the world,0,,
相反，他变本加厉，多次暗示可能演变为全面全球贸易战的政策，这将给美国和世界其他国家带来灾难性后果。,全球贸易战的政策,"Instead, he has stepped up, repeatedly hinting at policies that could morph into a full-blown global trade war, with disastrous consequences for the United States and the rest of the world.",Policy of the global trade war,0,,
目前，美国每年允许大约100万在美国定居和工作，其中大部分为工作年龄人口。,工作年龄人口,"Currently, the U.S. allows about 1 million people to settle and work in the U.S. each year, most of them working-age people.",Working age population,0,,
由于高谈阔论的蛊惑，你要是相信欧盟已经单方面决定朝着解决这个问题的方向迈出重要一步也是情有可原。,解决这个问题的方向,"Given the demagoguery of rhetoric, it would be understandable to believe that the EU has unilaterally decided to take an important step towards resolving this issue.",The direction to solve this problem,0,,
药物遗传学药物定向于肿瘤的某种突变,药物遗传学药物,Pharmacogenetic drugs target a mutation in the tumor,Pharmacogenetic drugs,0,,
由于没有加入《京都议定书》对废气排放进行限制，两国都被看作是正在引起对石油的不可满足的需求。,对石油的不可满足的需求,"By not acceding to the Kyoto Protocol to impose limits on emissions, both countries are seen as creating an unmet demand for oil.",An insatiable demand for oil,0,,
由于成本回收的周期很长，市场规模小及缺乏消费信贷的支持，私营企业同往常一样对这项业务不予插足。,消费信贷的支持,"Due to the long cost recovery cycle, the small size of the market and the lack of consumer credit support, the private sector has as usual withdrawn from this business.",Consumer credit support,0,,
现在，轮到欧洲来面对现实，采取行动，维护欧元，乃至欧盟自身的稳定。,欧盟自身的稳定,"It is now Europe's turn to face reality and take action to maintain the stability of the euro and, indeed, of the EU itself.",The stability of the EU itself,0,,
现在需要日本民众赋予他这种权力，有效结束长达二十年经济停滞和地缘政治地位低下的现状。,地缘政治地位,It is now up to the Japanese people to empower him to effectively end two decades of economic stagnation and geopolitical insecurity.,Geopolitical position,1,insecurity,position
特别是在欧洲，广泛的一系列改革能够弥补与美国日益拉大的效率差距。,广泛的一系列改革,"In Europe, in particular, a broad set of reforms could bridge the widening efficiency gap with the United States.",A wide range of reforms,0,,
牛津大学互联网研究所针对东非宽带的研究表明，很多穷人对网络可能知之甚少，也没有人为其提供联网服务。,牛津大学互联网研究所,Research on broadband in East Africa by the Internet Institute at the University of Oxford shows that many poor people may have little knowledge of the Internet and no one to provide it with access services.,"Internet Institute, University of Oxford",0,,
其它国家差距方面,其它国家差距,Other national disparities,Disparities in other countries,0,,
然而对于一个典型的非洲国家来说，这已经相当于人均国民收入的10%，也远远超过了教育预算所能覆盖的范围。,人均国民收入,"However, for a typical African country, this is already equivalent to 10% of national income per capita, which is far beyond the scope of the education budget.",National income per capita,0,,
然而如今，到过东京的人都发现处处繁荣景象，商场办公楼热闹非凡，饭店人满如潮，人们都穿着纽约巴黎式的新潮服装。,处处繁荣景象,"Today, however, anyone who has visited Tokyo finds it thriving everywhere, with bustling shopping malls and office buildings, crowded restaurants and fashionable New York-style clothes.",Prosperity everywhere,0,,
然则欧元区虽然即将拥有更为可靠先进的隔离病房，但要从此不再受到金融传染病的折磨，就要建立一个真空隔离带才行。,金融传染病的折磨,"However, although the eurozone is about to have more reliable and advanced isolation wards, it is necessary to establish a vacuum isolation belt if it is no longer plagued by financial contagion.",The affliction of financial infectious diseases,0,,
法国引导利比亚运作，并试图对伊朗实施更严厉的制裁，正如其提供对联合国在科特迪瓦的支持一样。,联合国在科特迪瓦的支持,"France has steered Libya and sought to impose tougher sanctions on Iran, just as it has provided support for the United Nations in Côte d'Ivoire.",United Nations support in Côte d'Ivoire,0,,
毫无疑问，今天合作的空间更大，这对欧元是有利的。,今天合作的空间,"There is no doubt that today there is more room for cooperation, which is beneficial for the euro.",Space for collaboration today,0,,
毕竟，如果美国经济陷入大麻烦，就会对欧洲、日本和其他许多国家造成负面影响。,其他许多国家,"After all, if the U.S. economy gets into big trouble, it will have a negative impact on Europe, Japan and many other countries.",Many other countries,0,,
毕竟，人民力量党是在他信的泰爱泰党的残部上建立的，而泰爱泰党在政变后遭到解散。,他信的泰爱泰党的残部,"After all, the People's Power Party was founded on the remnants of Thaksin's Thai Ai Thai party, which was dissolved after the coup.",Remnants of Thaksin's Thai Ai Thai Party,0,,
每一天我们都会看到新闻日益受到威胁乃至袭击，不管是来自极权主义领导人，还是因为不可持续的商业模式所赐。,不可持续的商业模式,"Every day we see news increasingly threatened and even attacked, whether by totalitarian leaders or by unsustainable business models.",Unsustainable business models,0,,
意大利、西班牙和其他外围国的经常项目赤字问题,其他外围国,"Current account deficits in Italy, Spain and other peripheral countries",Other peripheral countries,0,,
此外，全球经济和气候委员会估计这样的城市可以在今后15年减少对城市基础建设的资金需求超过3万亿。,全球经济和气候委员会,"In addition, the Global Commission on the Economy and Climate estimates that such cities could reduce their need for urban infrastructure by more than $3 trillion over the next 15 years.",Commission on Global Economy and Climate,0,,
此外，他们准备在国家层面，而不是在整个欧元区层面做这件事。,整个欧元区层面,"Moreover, they are ready to do this at the national level, and not at the level of the eurozone as a whole.",At the level of the entire eurozone,0,,
正如参议院金融委员会的方案草案所指出的，美国应该抛弃其全球公司税原则，采用领地制度对美国跨国公司海外利润课税。,美国跨国公司海外利润课税,"As the Senate Finance Committee's draft proposal states, the United States should abandon its global corporate tax principles and adopt a territorial system to tax the overseas profits of U.S. multinationals.",U.S. multinational corporations tax their overseas profits,0,,
某些主要石油盈余国家，最为主要的是伊朗、委内瑞拉以及俄罗斯一直是当今世界秩序的敌人，现在它们的羽翼已经被剪除。,伊朗、委内瑞拉,"Some of the major oil-surplus countries, most notably Iran, Venezuela and Russia, have been enemies of today's world order and have now had their wings cut off.","Iran, Venezuela",0,,
未来，技术可以让劳动者雇佣所需资本，并以前所未有的自主权工作。,前所未有的自主权工作,"In the future, technology will allow workers to hire the capital they need and work with unprecedented autonomy.",Work with unprecedented autonomy,0,,
未来几十年，该新兴细分人口群体将成为地区经济政治发展的基石，对世界其他国家也将产生显著的影响。,该新兴细分人口群体,"In the coming decades, this emerging demographic segment will become the cornerstone of regional economic and political development, with significant implications for the rest of the world.",This emerging demographic segment,0,,
最重要的是，这些措施有望将土耳其纳入欧洲大家庭，从而阻止它朝远离我们的共同欧洲价值的方向越滑越远。,远离我们的共同欧洲价值的方向,"Above all, these measures promise to integrate Turkey into the European family, thus preventing it from sliding further and further away from our common European values.",Away from the direction of our common European values,1,,the direction of
最终，在埃及成为美国盟友并与以色列和解后，美国在该地区的地位提高了。,美国在该地区的地位,"Eventually, after Egypt became an ally of the United States and reconciled with Israel, the United States' position in the region improved.",The position of the United States in the region,0,,
最后，在美国，二战的逼近以及伴随而生的军工产品需求使得私人部门雇主开始以可接受的工资水平雇用长期失业者。,私人部门雇主,"Finally, in the United States, the looming World War II and the attendant demand for military products led private-sector employers to hire the long-term unemployed at acceptable wages.",Private sector employers,0,,
明天的中东将与短短两个月前大不一样，但该地区未来的局势如何尚不得而知。,短短两个月,"Tomorrow's Middle East will be very different from just two months ago, but it is unclear what the future holds in the region.",Just two months,0,,
从耶路撒冷经过贝鲁特、大马士革、巴格达直到德黑兰的更不稳定的弧形的风险,贝鲁特、大马士革、巴格达,"Risk of a more volatile arc from Jerusalem through Beirut, Damascus, Baghdad to Tehran","Beirut, Damascus, Baghdad",0,,
新一代药理学向实现这一目标迈出了充满希望的一步。,新一代药理学,The new generation of pharmacology is a promising step towards achieving this goal.,Next generation pharmacology,0,,
撒哈拉以南非洲二十年的经济扩张提高了年轻人对好工作的预期，但并没有很大地提升供应这类工作的能力。,非洲二十年的经济扩张,"Two decades of economic expansion in sub-Saharan Africa have raised young people's expectations of good jobs, but it has not greatly improved their capacity to supply such jobs.",Twenty years of economic expansion in Africa,0,,
搬到其他地方并且购买一套新公寓对大多数俄罗斯工人来说几乎是不可能的，这使他们非常缺乏流动性。,一套新公寓,"Moving elsewhere and buying a new apartment is almost impossible for most Russian workers, leaving them very illiquid.",A new apartment,0,,
或许更重要的是，一个弱势美元对贸易平衡的作用以及因此对增长的影响会受到两个因素的限制。,一个弱势美元对贸易平衡的作用,"Perhaps more importantly, the role of a weak dollar on the trade balance and, therefore, on growth is limited by two factors.",The role of a weak dollar on the trade balance,0,,
我花了3年时间才在伦敦的法庭上胜诉，幸运的是，俄国并没有对审判结果提出上诉。,3年时间,"It took me 3 years to win in the London court, and fortunately there was no appeal against the outcome in Russia.",3 years,0,,
